country,lau,cases,datetime
IE,Leitrim,55800,2022-01-07T00:00:00
IE,Longford,88455,2022-01-07T00:00:00
IE,Sligo,105765,2022-01-07T00:00:00
IE,Roscommon,116355,2022-01-07T00:00:00
IE,Carlow,131670,2022-01-07T00:00:00
IE,Offaly,152775,2022-01-07T00:00:00
IE,Laois,169005,2022-01-07T00:00:00
IE,Monaghan,169800,2022-01-07T00:00:00
IE,Kilkenny,170205,2022-01-07T00:00:00
IE,Cavan,183795,2022-01-07T00:00:00
IE,Westmeath,190980,2022-01-07T00:00:00
IE,Clare,203025,2022-01-07T00:00:00
IE,Wicklow,221370,2022-01-07T00:00:00
IE,Mayo,244470,2022-01-07T00:00:00
IE,Waterford,249750,2022-01-07T00:00:00
IE,Kerry,254235,2022-01-07T00:00:00
IE,Wexford,255750,2022-01-07T00:00:00
IE,Tipperary,280305,2022-01-07T00:00:00
IE,Louth,350145,2022-01-07T00:00:00
IE,Meath,425085,2022-01-07T00:00:00
IE,Limerick,427125,2022-01-07T00:00:00
IE,Donegal,434820,2022-01-07T00:00:00
IE,Galway,467355,2022-01-07T00:00:00
IE,Kildare,476085,2022-01-07T00:00:00
IE,Cork,992295,2022-01-07T00:00:00
IE,Dublin,3333600,2022-01-07T00:00:00
