country,lau,cases,datetime
IE,Leitrim,277,2020-12-21T00:00:00
IE,Longford,727,2020-12-21T00:00:00
IE,Carlow,782,2020-12-21T00:00:00
IE,Sligo,814,2020-12-21T00:00:00
IE,Roscommon,989,2020-12-21T00:00:00
IE,Laois,1155,2020-12-21T00:00:00
IE,Waterford,1184,2020-12-21T00:00:00
IE,Offaly,1242,2020-12-21T00:00:00
IE,Kilkenny,1297,2020-12-21T00:00:00
IE,Monaghan,1372,2020-12-21T00:00:00
IE,Wexford,1469,2020-12-21T00:00:00
IE,Kerry,1508,2020-12-21T00:00:00
IE,Clare,1546,2020-12-21T00:00:00
IE,Westmeath,1587,2020-12-21T00:00:00
IE,Mayo,1643,2020-12-21T00:00:00
IE,Tipperary,1682,2020-12-21T00:00:00
IE,Wicklow,1732,2020-12-21T00:00:00
IE,Cavan,2345,2020-12-21T00:00:00
IE,Louth,2533,2020-12-21T00:00:00
IE,Galway,2859,2020-12-21T00:00:00
IE,Limerick,3195,2020-12-21T00:00:00
IE,Donegal,3542,2020-12-21T00:00:00
IE,Meath,3653,2020-12-21T00:00:00
IE,Kildare,4333,2020-12-21T00:00:00
IE,Cork,6730,2020-12-21T00:00:00
IE,Dublin,29343,2020-12-21T00:00:00
