country,lau,cases,datetime
IE,Leitrim,85850,2021-08-21T00:00:00
IE,Longford,202707,2021-08-21T00:00:00
IE,Sligo,235431,2021-08-21T00:00:00
IE,Roscommon,254621,2021-08-21T00:00:00
IE,Carlow,292294,2021-08-21T00:00:00
IE,Kilkenny,362085,2021-08-21T00:00:00
IE,Laois,371579,2021-08-21T00:00:00
IE,Westmeath,404606,2021-08-21T00:00:00
IE,Offaly,441067,2021-08-21T00:00:00
IE,Kerry,459045,2021-08-21T00:00:00
IE,Wicklow,478437,2021-08-21T00:00:00
IE,Clare,495506,2021-08-21T00:00:00
IE,Monaghan,512777,2021-08-21T00:00:00
IE,Cavan,515605,2021-08-21T00:00:00
IE,Waterford,570246,2021-08-21T00:00:00
IE,Tipperary,601354,2021-08-21T00:00:00
IE,Mayo,653268,2021-08-21T00:00:00
IE,Wexford,722958,2021-08-21T00:00:00
IE,Louth,935765,2021-08-21T00:00:00
IE,Donegal,1041108,2021-08-21T00:00:00
IE,Galway,1061611,2021-08-21T00:00:00
IE,Meath,1090901,2021-08-21T00:00:00
IE,Limerick,1165338,2021-08-21T00:00:00
IE,Kildare,1254521,2021-08-21T00:00:00
IE,Cork,2298457,2021-08-21T00:00:00
IE,Dublin,9146257,2021-08-21T00:00:00
