country,lau,cases,datetime
IE,Leitrim,27200,2021-06-13T00:00:00
IE,Longford,64224,2021-06-13T00:00:00
IE,Sligo,74592,2021-06-13T00:00:00
IE,Roscommon,80672,2021-06-13T00:00:00
IE,Carlow,92608,2021-06-13T00:00:00
IE,Kilkenny,114720,2021-06-13T00:00:00
IE,Laois,117728,2021-06-13T00:00:00
IE,Westmeath,128192,2021-06-13T00:00:00
IE,Offaly,139744,2021-06-13T00:00:00
IE,Kerry,145440,2021-06-13T00:00:00
IE,Wicklow,151584,2021-06-13T00:00:00
IE,Clare,156992,2021-06-13T00:00:00
IE,Monaghan,162464,2021-06-13T00:00:00
IE,Cavan,163360,2021-06-13T00:00:00
IE,Waterford,180672,2021-06-13T00:00:00
IE,Tipperary,190528,2021-06-13T00:00:00
IE,Mayo,206976,2021-06-13T00:00:00
IE,Wexford,229056,2021-06-13T00:00:00
IE,Louth,296480,2021-06-13T00:00:00
IE,Donegal,329856,2021-06-13T00:00:00
IE,Galway,336352,2021-06-13T00:00:00
IE,Meath,345632,2021-06-13T00:00:00
IE,Limerick,369216,2021-06-13T00:00:00
IE,Kildare,397472,2021-06-13T00:00:00
IE,Cork,728224,2021-06-13T00:00:00
IE,Dublin,2897824,2021-06-13T00:00:00
