country,lau,cases,datetime
IE,Leitrim,1559,2020-05-05T00:00:00
IE,Carlow,2116,2020-05-05T00:00:00
IE,Sligo,2627,2020-05-05T00:00:00
IE,Roscommon,2813,2020-05-05T00:00:00
IE,Longford,3073,2020-05-05T00:00:00
IE,Wexford,3384,2020-05-05T00:00:00
IE,Waterford,3583,2020-05-05T00:00:00
IE,Laois,4738,2020-05-05T00:00:00
IE,Clare,5261,2020-05-05T00:00:00
IE,Kilkenny,6079,2020-05-05T00:00:00
IE,Offaly,6158,2020-05-05T00:00:00
IE,Monaghan,7113,2020-05-05T00:00:00
IE,Kerry,7882,2020-05-05T00:00:00
IE,Galway,9136,2020-05-05T00:00:00
IE,Tipperary,9832,2020-05-05T00:00:00
IE,Mayo,10126,2020-05-05T00:00:00
IE,Donegal,10780,2020-05-05T00:00:00
IE,Westmeath,11090,2020-05-05T00:00:00
IE,Limerick,12214,2020-05-05T00:00:00
IE,Cavan,12685,2020-05-05T00:00:00
IE,Louth,13000,2020-05-05T00:00:00
IE,Wicklow,13713,2020-05-05T00:00:00
IE,Meath,14866,2020-05-05T00:00:00
IE,Kildare,24018,2020-05-05T00:00:00
IE,Cork,30555,2020-05-05T00:00:00
IE,Dublin,236966,2020-05-05T00:00:00
