country,lau,cases,datetime
IE,Leitrim,3070,2021-12-02T00:00:00
IE,Longford,5213,2021-12-02T00:00:00
IE,Sligo,6075,2021-12-02T00:00:00
IE,Roscommon,6811,2021-12-02T00:00:00
IE,Carlow,7556,2021-12-02T00:00:00
IE,Offaly,8742,2021-12-02T00:00:00
IE,Kilkenny,9144,2021-12-02T00:00:00
IE,Laois,9396,2021-12-02T00:00:00
IE,Monaghan,10260,2021-12-02T00:00:00
IE,Westmeath,10571,2021-12-02T00:00:00
IE,Cavan,11125,2021-12-02T00:00:00
IE,Clare,11524,2021-12-02T00:00:00
IE,Wicklow,12185,2021-12-02T00:00:00
IE,Waterford,14244,2021-12-02T00:00:00
IE,Kerry,14370,2021-12-02T00:00:00
IE,Mayo,14606,2021-12-02T00:00:00
IE,Wexford,14680,2021-12-02T00:00:00
IE,Tipperary,15292,2021-12-02T00:00:00
IE,Louth,20192,2021-12-02T00:00:00
IE,Meath,23913,2021-12-02T00:00:00
IE,Limerick,25429,2021-12-02T00:00:00
IE,Kildare,25926,2021-12-02T00:00:00
IE,Donegal,26353,2021-12-02T00:00:00
IE,Galway,26537,2021-12-02T00:00:00
IE,Cork,54363,2021-12-02T00:00:00
IE,Dublin,186328,2021-12-02T00:00:00
