country,lau,cases,datetime
IE,Leitrim,5832,2021-10-24T00:00:00
IE,Longford,10929,2021-10-24T00:00:00
IE,Sligo,12825,2021-10-24T00:00:00
IE,Carlow,15303,2021-10-24T00:00:00
IE,Roscommon,15447,2021-10-24T00:00:00
IE,Kilkenny,17589,2021-10-24T00:00:00
IE,Laois,19863,2021-10-24T00:00:00
IE,Offaly,20238,2021-10-24T00:00:00
IE,Westmeath,21297,2021-10-24T00:00:00
IE,Clare,23919,2021-10-24T00:00:00
IE,Wicklow,24831,2021-10-24T00:00:00
IE,Cavan,26286,2021-10-24T00:00:00
IE,Monaghan,26364,2021-10-24T00:00:00
IE,Waterford,29076,2021-10-24T00:00:00
IE,Kerry,29391,2021-10-24T00:00:00
IE,Tipperary,30486,2021-10-24T00:00:00
IE,Wexford,31611,2021-10-24T00:00:00
IE,Mayo,33327,2021-10-24T00:00:00
IE,Louth,45381,2021-10-24T00:00:00
IE,Meath,52026,2021-10-24T00:00:00
IE,Galway,57870,2021-10-24T00:00:00
IE,Kildare,58143,2021-10-24T00:00:00
IE,Limerick,59817,2021-10-24T00:00:00
IE,Donegal,64998,2021-10-24T00:00:00
IE,Cork,110799,2021-10-24T00:00:00
IE,Dublin,426129,2021-10-24T00:00:00
