country,lau,cases,datetime
IE,Leitrim,5100,2021-11-13T00:00:00
IE,Longford,8586,2021-11-13T00:00:00
IE,Sligo,9994,2021-11-13T00:00:00
IE,Roscommon,11554,2021-11-13T00:00:00
IE,Carlow,11964,2021-11-13T00:00:00
IE,Kilkenny,13948,2021-11-13T00:00:00
IE,Offaly,15104,2021-11-13T00:00:00
IE,Laois,15988,2021-11-13T00:00:00
IE,Westmeath,16520,2021-11-13T00:00:00
IE,Monaghan,18658,2021-11-13T00:00:00
IE,Clare,18934,2021-11-13T00:00:00
IE,Cavan,19326,2021-11-13T00:00:00
IE,Wicklow,20058,2021-11-13T00:00:00
IE,Waterford,23762,2021-11-13T00:00:00
IE,Kerry,24022,2021-11-13T00:00:00
IE,Tipperary,24072,2021-11-13T00:00:00
IE,Wexford,24506,2021-11-13T00:00:00
IE,Mayo,25030,2021-11-13T00:00:00
IE,Louth,34456,2021-11-13T00:00:00
IE,Meath,40002,2021-11-13T00:00:00
IE,Kildare,43732,2021-11-13T00:00:00
IE,Galway,44824,2021-11-13T00:00:00
IE,Limerick,45152,2021-11-13T00:00:00
IE,Donegal,47858,2021-11-13T00:00:00
IE,Cork,88712,2021-11-13T00:00:00
IE,Dublin,317174,2021-11-13T00:00:00
