country,lau,cases,datetime
IE,Leitrim,3334,2021-09-25T00:00:00
IE,Longford,6002,2021-09-25T00:00:00
IE,Sligo,7638,2021-09-25T00:00:00
IE,Carlow,8644,2021-09-25T00:00:00
IE,Roscommon,8980,2021-09-25T00:00:00
IE,Kilkenny,10296,2021-09-25T00:00:00
IE,Laois,11598,2021-09-25T00:00:00
IE,Offaly,12524,2021-09-25T00:00:00
IE,Westmeath,12848,2021-09-25T00:00:00
IE,Clare,13840,2021-09-25T00:00:00
IE,Wicklow,14634,2021-09-25T00:00:00
IE,Waterford,15632,2021-09-25T00:00:00
IE,Kerry,15840,2021-09-25T00:00:00
IE,Cavan,16042,2021-09-25T00:00:00
IE,Monaghan,16220,2021-09-25T00:00:00
IE,Tipperary,18082,2021-09-25T00:00:00
IE,Wexford,19356,2021-09-25T00:00:00
IE,Mayo,20488,2021-09-25T00:00:00
IE,Louth,27860,2021-09-25T00:00:00
IE,Meath,30836,2021-09-25T00:00:00
IE,Galway,34548,2021-09-25T00:00:00
IE,Kildare,34758,2021-09-25T00:00:00
IE,Limerick,35806,2021-09-25T00:00:00
IE,Donegal,39632,2021-09-25T00:00:00
IE,Cork,65432,2021-09-25T00:00:00
IE,Dublin,260572,2021-09-25T00:00:00
