country,lau,cases,datetime
IE,Leitrim,111,2020-09-19T00:00:00
IE,Sligo,165,2020-09-19T00:00:00
IE,Carlow,272,2020-09-19T00:00:00
IE,Waterford,302,2020-09-19T00:00:00
IE,Longford,323,2020-09-19T00:00:00
IE,Wexford,358,2020-09-19T00:00:00
IE,Kerry,366,2020-09-19T00:00:00
IE,Roscommon,384,2020-09-19T00:00:00
IE,Laois,429,2020-09-19T00:00:00
IE,Kilkenny,434,2020-09-19T00:00:00
IE,Clare,519,2020-09-19T00:00:00
IE,Monaghan,591,2020-09-19T00:00:00
IE,Galway,593,2020-09-19T00:00:00
IE,Mayo,623,2020-09-19T00:00:00
IE,Donegal,642,2020-09-19T00:00:00
IE,Offaly,681,2020-09-19T00:00:00
IE,Westmeath,736,2020-09-19T00:00:00
IE,Tipperary,755,2020-09-19T00:00:00
IE,Wicklow,849,2020-09-19T00:00:00
IE,Limerick,895,2020-09-19T00:00:00
IE,Cavan,912,2020-09-19T00:00:00
IE,Louth,959,2020-09-19T00:00:00
IE,Meath,966,2020-09-19T00:00:00
IE,Cork,1726,2020-09-19T00:00:00
IE,Kildare,2434,2020-09-19T00:00:00
IE,Dublin,15239,2020-09-19T00:00:00
