country,lau,cases,datetime
IE,Leitrim,769,2021-03-29T00:00:00
IE,Longford,1833,2021-03-29T00:00:00
IE,Sligo,2279,2021-03-29T00:00:00
IE,Roscommon,2285,2021-03-29T00:00:00
IE,Carlow,2767,2021-03-29T00:00:00
IE,Laois,3367,2021-03-29T00:00:00
IE,Westmeath,3490,2021-03-29T00:00:00
IE,Kilkenny,3490,2021-03-29T00:00:00
IE,Offaly,3893,2021-03-29T00:00:00
IE,Wicklow,4356,2021-03-29T00:00:00
IE,Kerry,4420,2021-03-29T00:00:00
IE,Clare,4751,2021-03-29T00:00:00
IE,Cavan,4767,2021-03-29T00:00:00
IE,Monaghan,4879,2021-03-29T00:00:00
IE,Tipperary,5409,2021-03-29T00:00:00
IE,Waterford,5431,2021-03-29T00:00:00
IE,Mayo,6176,2021-03-29T00:00:00
IE,Wexford,6870,2021-03-29T00:00:00
IE,Louth,8794,2021-03-29T00:00:00
IE,Donegal,9124,2021-03-29T00:00:00
IE,Meath,9835,2021-03-29T00:00:00
IE,Galway,9857,2021-03-29T00:00:00
IE,Kildare,10802,2021-03-29T00:00:00
IE,Limerick,10931,2021-03-29T00:00:00
IE,Cork,21689,2021-03-29T00:00:00
IE,Dublin,82275,2021-03-29T00:00:00
