country,lau,cases,datetime
IE,Leitrim,746,2021-03-12T00:00:00
IE,Longford,1698,2021-03-12T00:00:00
IE,Roscommon,2167,2021-03-12T00:00:00
IE,Sligo,2227,2021-03-12T00:00:00
IE,Carlow,2687,2021-03-12T00:00:00
IE,Laois,3224,2021-03-12T00:00:00
IE,Westmeath,3362,2021-03-12T00:00:00
IE,Kilkenny,3439,2021-03-12T00:00:00
IE,Offaly,3442,2021-03-12T00:00:00
IE,Wicklow,4160,2021-03-12T00:00:00
IE,Kerry,4352,2021-03-12T00:00:00
IE,Cavan,4649,2021-03-12T00:00:00
IE,Clare,4667,2021-03-12T00:00:00
IE,Monaghan,4839,2021-03-12T00:00:00
IE,Tipperary,5079,2021-03-12T00:00:00
IE,Waterford,5254,2021-03-12T00:00:00
IE,Mayo,6061,2021-03-12T00:00:00
IE,Wexford,6611,2021-03-12T00:00:00
IE,Louth,8554,2021-03-12T00:00:00
IE,Donegal,8606,2021-03-12T00:00:00
IE,Meath,9302,2021-03-12T00:00:00
IE,Galway,9464,2021-03-12T00:00:00
IE,Kildare,10136,2021-03-12T00:00:00
IE,Limerick,10705,2021-03-12T00:00:00
IE,Cork,21401,2021-03-12T00:00:00
IE,Dublin,78342,2021-03-12T00:00:00
