country,lau,cases,datetime
IE,Leitrim,749,2021-03-16T00:00:00
IE,Longford,1758,2021-03-16T00:00:00
IE,Roscommon,2201,2021-03-16T00:00:00
IE,Sligo,2240,2021-03-16T00:00:00
IE,Carlow,2720,2021-03-16T00:00:00
IE,Laois,3234,2021-03-16T00:00:00
IE,Westmeath,3332,2021-03-16T00:00:00
IE,Kilkenny,3446,2021-03-16T00:00:00
IE,Offaly,3567,2021-03-16T00:00:00
IE,Wicklow,4195,2021-03-16T00:00:00
IE,Kerry,4374,2021-03-16T00:00:00
IE,Cavan,4658,2021-03-16T00:00:00
IE,Clare,4686,2021-03-16T00:00:00
IE,Monaghan,4853,2021-03-16T00:00:00
IE,Tipperary,5152,2021-03-16T00:00:00
IE,Waterford,5287,2021-03-16T00:00:00
IE,Mayo,6097,2021-03-16T00:00:00
IE,Wexford,6660,2021-03-16T00:00:00
IE,Louth,8607,2021-03-16T00:00:00
IE,Donegal,8694,2021-03-16T00:00:00
IE,Meath,9432,2021-03-16T00:00:00
IE,Galway,9583,2021-03-16T00:00:00
IE,Kildare,10351,2021-03-16T00:00:00
IE,Limerick,10762,2021-03-16T00:00:00
IE,Cork,21481,2021-03-16T00:00:00
IE,Dublin,79195,2021-03-16T00:00:00
