country,lau,cases,datetime
IE,Leitrim,3828,2020-06-03T00:00:00
IE,Sligo,6303,2020-06-03T00:00:00
IE,Carlow,6425,2020-06-03T00:00:00
IE,Waterford,7852,2020-06-03T00:00:00
IE,Wexford,9455,2020-06-03T00:00:00
IE,Longford,11052,2020-06-03T00:00:00
IE,Roscommon,11411,2020-06-03T00:00:00
IE,Laois,12074,2020-06-03T00:00:00
IE,Clare,14440,2020-06-03T00:00:00
IE,Kilkenny,15002,2020-06-03T00:00:00
IE,Kerry,16768,2020-06-03T00:00:00
IE,Offaly,18735,2020-06-03T00:00:00
IE,Monaghan,21044,2020-06-03T00:00:00
IE,Galway,21736,2020-06-03T00:00:00
IE,Donegal,24551,2020-06-03T00:00:00
IE,Tipperary,25032,2020-06-03T00:00:00
IE,Mayo,26096,2020-06-03T00:00:00
IE,Limerick,29633,2020-06-03T00:00:00
IE,Westmeath,30002,2020-06-03T00:00:00
IE,Wicklow,32691,2020-06-03T00:00:00
IE,Louth,34565,2020-06-03T00:00:00
IE,Cavan,35685,2020-06-03T00:00:00
IE,Meath,37430,2020-06-03T00:00:00
IE,Kildare,63770,2020-06-03T00:00:00
IE,Cork,69951,2020-06-03T00:00:00
IE,Dublin,573686,2020-06-03T00:00:00
