country,lau,cases,datetime
IE,Leitrim,47600,2021-07-07T00:00:00
IE,Longford,112392,2021-07-07T00:00:00
IE,Sligo,130536,2021-07-07T00:00:00
IE,Roscommon,141176,2021-07-07T00:00:00
IE,Carlow,162064,2021-07-07T00:00:00
IE,Kilkenny,200760,2021-07-07T00:00:00
IE,Laois,206024,2021-07-07T00:00:00
IE,Westmeath,224336,2021-07-07T00:00:00
IE,Offaly,244552,2021-07-07T00:00:00
IE,Kerry,254520,2021-07-07T00:00:00
IE,Wicklow,265272,2021-07-07T00:00:00
IE,Clare,274736,2021-07-07T00:00:00
IE,Monaghan,284312,2021-07-07T00:00:00
IE,Cavan,285880,2021-07-07T00:00:00
IE,Waterford,316176,2021-07-07T00:00:00
IE,Tipperary,333424,2021-07-07T00:00:00
IE,Mayo,362208,2021-07-07T00:00:00
IE,Wexford,400848,2021-07-07T00:00:00
IE,Louth,518840,2021-07-07T00:00:00
IE,Donegal,577248,2021-07-07T00:00:00
IE,Galway,588616,2021-07-07T00:00:00
IE,Meath,604856,2021-07-07T00:00:00
IE,Limerick,646128,2021-07-07T00:00:00
IE,Kildare,695576,2021-07-07T00:00:00
IE,Cork,1274392,2021-07-07T00:00:00
IE,Dublin,5071192,2021-07-07T00:00:00
