country,lau,cases,datetime
IE,Leitrim,1786,2021-10-06T00:00:00
IE,Longford,3213,2021-10-06T00:00:00
IE,Sligo,4010,2021-10-06T00:00:00
IE,Carlow,4571,2021-10-06T00:00:00
IE,Roscommon,4718,2021-10-06T00:00:00
IE,Kilkenny,5326,2021-10-06T00:00:00
IE,Laois,6017,2021-10-06T00:00:00
IE,Offaly,6446,2021-10-06T00:00:00
IE,Westmeath,6590,2021-10-06T00:00:00
IE,Clare,7247,2021-10-06T00:00:00
IE,Wicklow,7601,2021-10-06T00:00:00
IE,Cavan,8306,2021-10-06T00:00:00
IE,Monaghan,8372,2021-10-06T00:00:00
IE,Waterford,8417,2021-10-06T00:00:00
IE,Kerry,8451,2021-10-06T00:00:00
IE,Tipperary,9435,2021-10-06T00:00:00
IE,Wexford,9969,2021-10-06T00:00:00
IE,Mayo,10578,2021-10-06T00:00:00
IE,Louth,14316,2021-10-06T00:00:00
IE,Meath,16160,2021-10-06T00:00:00
IE,Galway,17995,2021-10-06T00:00:00
IE,Kildare,18097,2021-10-06T00:00:00
IE,Limerick,18632,2021-10-06T00:00:00
IE,Donegal,20590,2021-10-06T00:00:00
IE,Cork,34067,2021-10-06T00:00:00
IE,Dublin,134731,2021-10-06T00:00:00
