country,lau,cases,datetime
IE,Leitrim,1545,2021-09-10T00:00:00
IE,Longford,2819,2021-09-10T00:00:00
IE,Sligo,3627,2021-09-10T00:00:00
IE,Carlow,4043,2021-09-10T00:00:00
IE,Roscommon,4293,2021-09-10T00:00:00
IE,Kilkenny,4838,2021-09-10T00:00:00
IE,Laois,5395,2021-09-10T00:00:00
IE,Offaly,6010,2021-09-10T00:00:00
IE,Westmeath,6076,2021-09-10T00:00:00
IE,Clare,6600,2021-09-10T00:00:00
IE,Wicklow,7061,2021-09-10T00:00:00
IE,Kerry,7436,2021-09-10T00:00:00
IE,Waterford,7501,2021-09-10T00:00:00
IE,Monaghan,7627,2021-09-10T00:00:00
IE,Cavan,7653,2021-09-10T00:00:00
IE,Tipperary,8570,2021-09-10T00:00:00
IE,Wexford,9331,2021-09-10T00:00:00
IE,Mayo,9612,2021-09-10T00:00:00
IE,Louth,13132,2021-09-10T00:00:00
IE,Meath,14705,2021-09-10T00:00:00
IE,Kildare,16486,2021-09-10T00:00:00
IE,Galway,16496,2021-09-10T00:00:00
IE,Limerick,17095,2021-09-10T00:00:00
IE,Donegal,18573,2021-09-10T00:00:00
IE,Cork,31215,2021-09-10T00:00:00
IE,Dublin,124489,2021-09-10T00:00:00
