country,lau,cases,datetime
IE,Leitrim,9199,2022-04-07T00:00:00
IE,Longford,13576,2022-04-07T00:00:00
IE,Sligo,18464,2022-04-07T00:00:00
IE,Roscommon,20081,2022-04-07T00:00:00
IE,Carlow,21004,2022-04-07T00:00:00
IE,Monaghan,21547,2022-04-07T00:00:00
IE,Offaly,23091,2022-04-07T00:00:00
IE,Cavan,24084,2022-04-07T00:00:00
IE,Laois,25453,2022-04-07T00:00:00
IE,Kilkenny,27525,2022-04-07T00:00:00
IE,Westmeath,32162,2022-04-07T00:00:00
IE,Waterford,36409,2022-04-07T00:00:00
IE,Kerry,36591,2022-04-07T00:00:00
IE,Mayo,37067,2022-04-07T00:00:00
IE,Clare,38090,2022-04-07T00:00:00
IE,Wicklow,38126,2022-04-07T00:00:00
IE,Wexford,39981,2022-04-07T00:00:00
IE,Tipperary,45420,2022-04-07T00:00:00
IE,Louth,48556,2022-04-07T00:00:00
IE,Donegal,54869,2022-04-07T00:00:00
IE,Meath,61167,2022-04-07T00:00:00
IE,Limerick,62460,2022-04-07T00:00:00
IE,Kildare,74047,2022-04-07T00:00:00
IE,Galway,80421,2022-04-07T00:00:00
IE,Cork,149987,2022-04-07T00:00:00
IE,Dublin,444944,2022-04-07T00:00:00
