country,lau,cases,datetime
IE,Leitrim,34000,2021-06-21T00:00:00
IE,Longford,80280,2021-06-21T00:00:00
IE,Sligo,93240,2021-06-21T00:00:00
IE,Roscommon,100840,2021-06-21T00:00:00
IE,Carlow,115760,2021-06-21T00:00:00
IE,Kilkenny,143400,2021-06-21T00:00:00
IE,Laois,147160,2021-06-21T00:00:00
IE,Westmeath,160240,2021-06-21T00:00:00
IE,Offaly,174680,2021-06-21T00:00:00
IE,Kerry,181800,2021-06-21T00:00:00
IE,Wicklow,189480,2021-06-21T00:00:00
IE,Clare,196240,2021-06-21T00:00:00
IE,Monaghan,203080,2021-06-21T00:00:00
IE,Cavan,204200,2021-06-21T00:00:00
IE,Waterford,225840,2021-06-21T00:00:00
IE,Tipperary,238160,2021-06-21T00:00:00
IE,Mayo,258720,2021-06-21T00:00:00
IE,Wexford,286320,2021-06-21T00:00:00
IE,Louth,370600,2021-06-21T00:00:00
IE,Donegal,412320,2021-06-21T00:00:00
IE,Galway,420440,2021-06-21T00:00:00
IE,Meath,432040,2021-06-21T00:00:00
IE,Limerick,461520,2021-06-21T00:00:00
IE,Kildare,496840,2021-06-21T00:00:00
IE,Cork,910280,2021-06-21T00:00:00
IE,Dublin,3622280,2021-06-21T00:00:00
