country,lau,cases,datetime
IE,Leitrim,19550,2021-06-04T00:00:00
IE,Longford,46161,2021-06-04T00:00:00
IE,Sligo,53613,2021-06-04T00:00:00
IE,Roscommon,57983,2021-06-04T00:00:00
IE,Carlow,66562,2021-06-04T00:00:00
IE,Kilkenny,82455,2021-06-04T00:00:00
IE,Laois,84617,2021-06-04T00:00:00
IE,Westmeath,92138,2021-06-04T00:00:00
IE,Offaly,100441,2021-06-04T00:00:00
IE,Kerry,104535,2021-06-04T00:00:00
IE,Wicklow,108951,2021-06-04T00:00:00
IE,Clare,112838,2021-06-04T00:00:00
IE,Monaghan,116771,2021-06-04T00:00:00
IE,Cavan,117415,2021-06-04T00:00:00
IE,Waterford,129858,2021-06-04T00:00:00
IE,Tipperary,136942,2021-06-04T00:00:00
IE,Mayo,148764,2021-06-04T00:00:00
IE,Wexford,164634,2021-06-04T00:00:00
IE,Louth,213095,2021-06-04T00:00:00
IE,Donegal,237084,2021-06-04T00:00:00
IE,Galway,241753,2021-06-04T00:00:00
IE,Meath,248423,2021-06-04T00:00:00
IE,Limerick,265374,2021-06-04T00:00:00
IE,Kildare,285683,2021-06-04T00:00:00
IE,Cork,523411,2021-06-04T00:00:00
IE,Dublin,2082811,2021-06-04T00:00:00
