country,lau,cases,datetime
IE,Leitrim,89280,2022-01-16T00:00:00
IE,Longford,141528,2022-01-16T00:00:00
IE,Sligo,169224,2022-01-16T00:00:00
IE,Roscommon,186168,2022-01-16T00:00:00
IE,Carlow,210672,2022-01-16T00:00:00
IE,Offaly,244440,2022-01-16T00:00:00
IE,Laois,270408,2022-01-16T00:00:00
IE,Monaghan,271680,2022-01-16T00:00:00
IE,Kilkenny,272328,2022-01-16T00:00:00
IE,Cavan,294072,2022-01-16T00:00:00
IE,Westmeath,305568,2022-01-16T00:00:00
IE,Clare,324840,2022-01-16T00:00:00
IE,Wicklow,354192,2022-01-16T00:00:00
IE,Mayo,391152,2022-01-16T00:00:00
IE,Waterford,399600,2022-01-16T00:00:00
IE,Kerry,406776,2022-01-16T00:00:00
IE,Wexford,409200,2022-01-16T00:00:00
IE,Tipperary,448488,2022-01-16T00:00:00
IE,Louth,560232,2022-01-16T00:00:00
IE,Meath,680136,2022-01-16T00:00:00
IE,Limerick,683400,2022-01-16T00:00:00
IE,Donegal,695712,2022-01-16T00:00:00
IE,Galway,747768,2022-01-16T00:00:00
IE,Kildare,761736,2022-01-16T00:00:00
IE,Cork,1587672,2022-01-16T00:00:00
IE,Dublin,5333760,2022-01-16T00:00:00
