country,lau,cases,datetime
IE,Leitrim,2245,2021-11-05T00:00:00
IE,Longford,4063,2021-11-05T00:00:00
IE,Sligo,4633,2021-11-05T00:00:00
IE,Roscommon,5516,2021-11-05T00:00:00
IE,Carlow,5766,2021-11-05T00:00:00
IE,Kilkenny,6473,2021-11-05T00:00:00
IE,Offaly,7185,2021-11-05T00:00:00
IE,Laois,7401,2021-11-05T00:00:00
IE,Westmeath,7608,2021-11-05T00:00:00
IE,Clare,8898,2021-11-05T00:00:00
IE,Monaghan,9131,2021-11-05T00:00:00
IE,Wicklow,9180,2021-11-05T00:00:00
IE,Cavan,9297,2021-11-05T00:00:00
IE,Waterford,11161,2021-11-05T00:00:00
IE,Tipperary,11216,2021-11-05T00:00:00
IE,Kerry,11220,2021-11-05T00:00:00
IE,Wexford,11568,2021-11-05T00:00:00
IE,Mayo,11778,2021-11-05T00:00:00
IE,Louth,16324,2021-11-05T00:00:00
IE,Meath,18889,2021-11-05T00:00:00
IE,Kildare,20697,2021-11-05T00:00:00
IE,Galway,20955,2021-11-05T00:00:00
IE,Limerick,21476,2021-11-05T00:00:00
IE,Donegal,22841,2021-11-05T00:00:00
IE,Cork,41125,2021-11-05T00:00:00
IE,Dublin,151129,2021-11-05T00:00:00
