country,lau,cases,datetime
IE,Leitrim,4162,2020-06-07T00:00:00
IE,Sligo,6817,2020-06-07T00:00:00
IE,Carlow,7099,2020-06-07T00:00:00
IE,Waterford,8466,2020-06-07T00:00:00
IE,Wexford,10309,2020-06-07T00:00:00
IE,Longford,12189,2020-06-07T00:00:00
IE,Roscommon,12759,2020-06-07T00:00:00
IE,Laois,13117,2020-06-07T00:00:00
IE,Clare,15914,2020-06-07T00:00:00
IE,Kilkenny,16369,2020-06-07T00:00:00
IE,Kerry,18000,2020-06-07T00:00:00
IE,Offaly,20651,2020-06-07T00:00:00
IE,Monaghan,23148,2020-06-07T00:00:00
IE,Galway,23660,2020-06-07T00:00:00
IE,Donegal,26443,2020-06-07T00:00:00
IE,Tipperary,27192,2020-06-07T00:00:00
IE,Mayo,28376,2020-06-07T00:00:00
IE,Limerick,31961,2020-06-07T00:00:00
IE,Westmeath,32685,2020-06-07T00:00:00
IE,Wicklow,35365,2020-06-07T00:00:00
IE,Louth,37672,2020-06-07T00:00:00
IE,Cavan,39101,2020-06-07T00:00:00
IE,Meath,40647,2020-06-07T00:00:00
IE,Kildare,69454,2020-06-07T00:00:00
IE,Cork,76056,2020-06-07T00:00:00
IE,Dublin,622179,2020-06-07T00:00:00
