country,lau,cases,datetime
IE,Leitrim,269,2020-12-09T00:00:00
IE,Longford,673,2020-12-09T00:00:00
IE,Carlow,683,2020-12-09T00:00:00
IE,Sligo,754,2020-12-09T00:00:00
IE,Roscommon,963,2020-12-09T00:00:00
IE,Laois,1012,2020-12-09T00:00:00
IE,Waterford,1083,2020-12-09T00:00:00
IE,Kilkenny,1139,2020-12-09T00:00:00
IE,Offaly,1197,2020-12-09T00:00:00
IE,Wexford,1220,2020-12-09T00:00:00
IE,Monaghan,1298,2020-12-09T00:00:00
IE,Kerry,1351,2020-12-09T00:00:00
IE,Mayo,1504,2020-12-09T00:00:00
IE,Clare,1518,2020-12-09T00:00:00
IE,Westmeath,1557,2020-12-09T00:00:00
IE,Tipperary,1590,2020-12-09T00:00:00
IE,Wicklow,1653,2020-12-09T00:00:00
IE,Cavan,2217,2020-12-09T00:00:00
IE,Louth,2258,2020-12-09T00:00:00
IE,Galway,2745,2020-12-09T00:00:00
IE,Limerick,2921,2020-12-09T00:00:00
IE,Donegal,3174,2020-12-09T00:00:00
IE,Meath,3450,2020-12-09T00:00:00
IE,Kildare,4162,2020-12-09T00:00:00
IE,Cork,6469,2020-12-09T00:00:00
IE,Dublin,27812,2020-12-09T00:00:00
