country,lau,cases,datetime
IE,Leitrim,264,2020-11-23T00:00:00
IE,Carlow,615,2020-11-23T00:00:00
IE,Longford,632,2020-11-23T00:00:00
IE,Sligo,728,2020-11-23T00:00:00
IE,Roscommon,926,2020-11-23T00:00:00
IE,Kilkenny,931,2020-11-23T00:00:00
IE,Laois,951,2020-11-23T00:00:00
IE,Waterford,993,2020-11-23T00:00:00
IE,Offaly,1147,2020-11-23T00:00:00
IE,Wexford,1188,2020-11-23T00:00:00
IE,Monaghan,1218,2020-11-23T00:00:00
IE,Kerry,1303,2020-11-23T00:00:00
IE,Mayo,1386,2020-11-23T00:00:00
IE,Tipperary,1440,2020-11-23T00:00:00
IE,Wicklow,1468,2020-11-23T00:00:00
IE,Clare,1478,2020-11-23T00:00:00
IE,Westmeath,1538,2020-11-23T00:00:00
IE,Louth,2029,2020-11-23T00:00:00
IE,Cavan,2168,2020-11-23T00:00:00
IE,Galway,2590,2020-11-23T00:00:00
IE,Limerick,2638,2020-11-23T00:00:00
IE,Donegal,2769,2020-11-23T00:00:00
IE,Meath,3358,2020-11-23T00:00:00
IE,Kildare,4037,2020-11-23T00:00:00
IE,Cork,6248,2020-11-23T00:00:00
IE,Dublin,26415,2020-11-23T00:00:00
