country,lau,cases,datetime
IE,Leitrim,799,2021-04-19T00:00:00
IE,Longford,1926,2021-04-19T00:00:00
IE,Sligo,2290,2021-04-19T00:00:00
IE,Roscommon,2370,2021-04-19T00:00:00
IE,Carlow,2809,2021-04-19T00:00:00
IE,Kilkenny,3520,2021-04-19T00:00:00
IE,Laois,3604,2021-04-19T00:00:00
IE,Westmeath,3734,2021-04-19T00:00:00
IE,Offaly,4196,2021-04-19T00:00:00
IE,Kerry,4508,2021-04-19T00:00:00
IE,Wicklow,4543,2021-04-19T00:00:00
IE,Clare,4823,2021-04-19T00:00:00
IE,Cavan,4938,2021-04-19T00:00:00
IE,Monaghan,4975,2021-04-19T00:00:00
IE,Waterford,5526,2021-04-19T00:00:00
IE,Tipperary,5599,2021-04-19T00:00:00
IE,Mayo,6356,2021-04-19T00:00:00
IE,Wexford,7042,2021-04-19T00:00:00
IE,Louth,9017,2021-04-19T00:00:00
IE,Donegal,9583,2021-04-19T00:00:00
IE,Galway,10187,2021-04-19T00:00:00
IE,Meath,10313,2021-04-19T00:00:00
IE,Limerick,11163,2021-04-19T00:00:00
IE,Kildare,11482,2021-04-19T00:00:00
IE,Cork,22082,2021-04-19T00:00:00
IE,Dublin,86123,2021-04-19T00:00:00
