country,lau,cases,datetime
IE,Leitrim,178560,2022-02-09T00:00:00
IE,Longford,283056,2022-02-09T00:00:00
IE,Sligo,338448,2022-02-09T00:00:00
IE,Roscommon,372336,2022-02-09T00:00:00
IE,Carlow,421344,2022-02-09T00:00:00
IE,Offaly,488880,2022-02-09T00:00:00
IE,Laois,540816,2022-02-09T00:00:00
IE,Monaghan,543360,2022-02-09T00:00:00
IE,Kilkenny,544656,2022-02-09T00:00:00
IE,Cavan,588144,2022-02-09T00:00:00
IE,Westmeath,611136,2022-02-09T00:00:00
IE,Clare,649680,2022-02-09T00:00:00
IE,Wicklow,708384,2022-02-09T00:00:00
IE,Mayo,782304,2022-02-09T00:00:00
IE,Waterford,799200,2022-02-09T00:00:00
IE,Kerry,813552,2022-02-09T00:00:00
IE,Wexford,818400,2022-02-09T00:00:00
IE,Tipperary,896976,2022-02-09T00:00:00
IE,Louth,1120464,2022-02-09T00:00:00
IE,Meath,1360272,2022-02-09T00:00:00
IE,Limerick,1366800,2022-02-09T00:00:00
IE,Donegal,1391424,2022-02-09T00:00:00
IE,Galway,1495536,2022-02-09T00:00:00
IE,Kildare,1523472,2022-02-09T00:00:00
IE,Cork,3175344,2022-02-09T00:00:00
IE,Dublin,10667520,2022-02-09T00:00:00
