country,lau,cases,datetime
IE,Leitrim,9562,2022-05-11T00:00:00
IE,Longford,13998,2022-05-11T00:00:00
IE,Sligo,19194,2022-05-11T00:00:00
IE,Roscommon,20563,2022-05-11T00:00:00
IE,Carlow,21849,2022-05-11T00:00:00
IE,Monaghan,21926,2022-05-11T00:00:00
IE,Offaly,24007,2022-05-11T00:00:00
IE,Cavan,24688,2022-05-11T00:00:00
IE,Laois,26656,2022-05-11T00:00:00
IE,Kilkenny,28595,2022-05-11T00:00:00
IE,Westmeath,33111,2022-05-11T00:00:00
IE,Waterford,37698,2022-05-11T00:00:00
IE,Mayo,37980,2022-05-11T00:00:00
IE,Kerry,38161,2022-05-11T00:00:00
IE,Clare,39065,2022-05-11T00:00:00
IE,Wicklow,39553,2022-05-11T00:00:00
IE,Wexford,41498,2022-05-11T00:00:00
IE,Tipperary,47333,2022-05-11T00:00:00
IE,Louth,49797,2022-05-11T00:00:00
IE,Donegal,56113,2022-05-11T00:00:00
IE,Meath,64074,2022-05-11T00:00:00
IE,Limerick,64397,2022-05-11T00:00:00
IE,Kildare,76427,2022-05-11T00:00:00
IE,Galway,82771,2022-05-11T00:00:00
IE,Cork,154822,2022-05-11T00:00:00
IE,Dublin,455787,2022-05-11T00:00:00
