country,lau,cases,datetime
IE,Leitrim,112,2020-09-22T00:00:00
IE,Sligo,169,2020-09-22T00:00:00
IE,Carlow,276,2020-09-22T00:00:00
IE,Waterford,321,2020-09-22T00:00:00
IE,Longford,323,2020-09-22T00:00:00
IE,Wexford,360,2020-09-22T00:00:00
IE,Kerry,368,2020-09-22T00:00:00
IE,Roscommon,394,2020-09-22T00:00:00
IE,Laois,433,2020-09-22T00:00:00
IE,Kilkenny,442,2020-09-22T00:00:00
IE,Clare,531,2020-09-22T00:00:00
IE,Monaghan,603,2020-09-22T00:00:00
IE,Galway,618,2020-09-22T00:00:00
IE,Mayo,627,2020-09-22T00:00:00
IE,Offaly,695,2020-09-22T00:00:00
IE,Donegal,701,2020-09-22T00:00:00
IE,Westmeath,742,2020-09-22T00:00:00
IE,Tipperary,759,2020-09-22T00:00:00
IE,Wicklow,863,2020-09-22T00:00:00
IE,Limerick,904,2020-09-22T00:00:00
IE,Cavan,919,2020-09-22T00:00:00
IE,Louth,975,2020-09-22T00:00:00
IE,Meath,983,2020-09-22T00:00:00
IE,Cork,1807,2020-09-22T00:00:00
IE,Kildare,2468,2020-09-22T00:00:00
IE,Dublin,15717,2020-09-22T00:00:00
