country,lau,cases,datetime
IE,Leitrim,9399,2022-04-21T00:00:00
IE,Longford,13781,2022-04-21T00:00:00
IE,Sligo,18844,2022-04-21T00:00:00
IE,Roscommon,20376,2022-04-21T00:00:00
IE,Carlow,21366,2022-04-21T00:00:00
IE,Monaghan,21741,2022-04-21T00:00:00
IE,Offaly,23484,2022-04-21T00:00:00
IE,Cavan,24387,2022-04-21T00:00:00
IE,Laois,25881,2022-04-21T00:00:00
IE,Kilkenny,28063,2022-04-21T00:00:00
IE,Westmeath,32689,2022-04-21T00:00:00
IE,Waterford,37264,2022-04-21T00:00:00
IE,Kerry,37519,2022-04-21T00:00:00
IE,Mayo,37576,2022-04-21T00:00:00
IE,Clare,38653,2022-04-21T00:00:00
IE,Wicklow,38787,2022-04-21T00:00:00
IE,Wexford,40808,2022-04-21T00:00:00
IE,Tipperary,46464,2022-04-21T00:00:00
IE,Louth,49156,2022-04-21T00:00:00
IE,Donegal,55459,2022-04-21T00:00:00
IE,Meath,62178,2022-04-21T00:00:00
IE,Limerick,63546,2022-04-21T00:00:00
IE,Kildare,75212,2022-04-21T00:00:00
IE,Galway,81842,2022-04-21T00:00:00
IE,Cork,152804,2022-04-21T00:00:00
IE,Dublin,451093,2022-04-21T00:00:00
