country,lau,cases,datetime
IE,Leitrim,174840,2022-02-08T00:00:00
IE,Longford,277159,2022-02-08T00:00:00
IE,Sligo,331397,2022-02-08T00:00:00
IE,Roscommon,364579,2022-02-08T00:00:00
IE,Carlow,412566,2022-02-08T00:00:00
IE,Offaly,478695,2022-02-08T00:00:00
IE,Laois,529549,2022-02-08T00:00:00
IE,Monaghan,532040,2022-02-08T00:00:00
IE,Kilkenny,533309,2022-02-08T00:00:00
IE,Cavan,575891,2022-02-08T00:00:00
IE,Westmeath,598404,2022-02-08T00:00:00
IE,Clare,636145,2022-02-08T00:00:00
IE,Wicklow,693626,2022-02-08T00:00:00
IE,Mayo,766006,2022-02-08T00:00:00
IE,Waterford,782550,2022-02-08T00:00:00
IE,Kerry,796603,2022-02-08T00:00:00
IE,Wexford,801350,2022-02-08T00:00:00
IE,Tipperary,878289,2022-02-08T00:00:00
IE,Louth,1097121,2022-02-08T00:00:00
IE,Meath,1331933,2022-02-08T00:00:00
IE,Limerick,1338325,2022-02-08T00:00:00
IE,Donegal,1362436,2022-02-08T00:00:00
IE,Galway,1464379,2022-02-08T00:00:00
IE,Kildare,1491733,2022-02-08T00:00:00
IE,Cork,3109191,2022-02-08T00:00:00
IE,Dublin,10445280,2022-02-08T00:00:00
