country,lau,cases,datetime
IE,Leitrim,830,2021-04-26T00:00:00
IE,Longford,1966,2021-04-26T00:00:00
IE,Sligo,2319,2021-04-26T00:00:00
IE,Roscommon,2388,2021-04-26T00:00:00
IE,Carlow,2828,2021-04-26T00:00:00
IE,Kilkenny,3534,2021-04-26T00:00:00
IE,Laois,3642,2021-04-26T00:00:00
IE,Westmeath,3805,2021-04-26T00:00:00
IE,Offaly,4271,2021-04-26T00:00:00
IE,Kerry,4523,2021-04-26T00:00:00
IE,Wicklow,4610,2021-04-26T00:00:00
IE,Clare,4850,2021-04-26T00:00:00
IE,Cavan,4978,2021-04-26T00:00:00
IE,Monaghan,4987,2021-04-26T00:00:00
IE,Waterford,5555,2021-04-26T00:00:00
IE,Tipperary,5748,2021-04-26T00:00:00
IE,Mayo,6416,2021-04-26T00:00:00
IE,Wexford,7064,2021-04-26T00:00:00
IE,Louth,9102,2021-04-26T00:00:00
IE,Donegal,9792,2021-04-26T00:00:00
IE,Galway,10281,2021-04-26T00:00:00
IE,Meath,10437,2021-04-26T00:00:00
IE,Limerick,11287,2021-04-26T00:00:00
IE,Kildare,11737,2021-04-26T00:00:00
IE,Cork,22222,2021-04-26T00:00:00
IE,Dublin,87460,2021-04-26T00:00:00
