country,lau,cases,datetime
IE,Leitrim,78200,2021-08-12T00:00:00
IE,Longford,184644,2021-08-12T00:00:00
IE,Sligo,214452,2021-08-12T00:00:00
IE,Roscommon,231932,2021-08-12T00:00:00
IE,Carlow,266248,2021-08-12T00:00:00
IE,Kilkenny,329820,2021-08-12T00:00:00
IE,Laois,338468,2021-08-12T00:00:00
IE,Westmeath,368552,2021-08-12T00:00:00
IE,Offaly,401764,2021-08-12T00:00:00
IE,Kerry,418140,2021-08-12T00:00:00
IE,Wicklow,435804,2021-08-12T00:00:00
IE,Clare,451352,2021-08-12T00:00:00
IE,Monaghan,467084,2021-08-12T00:00:00
IE,Cavan,469660,2021-08-12T00:00:00
IE,Waterford,519432,2021-08-12T00:00:00
IE,Tipperary,547768,2021-08-12T00:00:00
IE,Mayo,595056,2021-08-12T00:00:00
IE,Wexford,658536,2021-08-12T00:00:00
IE,Louth,852380,2021-08-12T00:00:00
IE,Donegal,948336,2021-08-12T00:00:00
IE,Galway,967012,2021-08-12T00:00:00
IE,Meath,993692,2021-08-12T00:00:00
IE,Limerick,1061496,2021-08-12T00:00:00
IE,Kildare,1142732,2021-08-12T00:00:00
IE,Cork,2093644,2021-08-12T00:00:00
IE,Dublin,8331244,2021-08-12T00:00:00
