country,lau,cases,datetime
IE,Leitrim,3653,2021-12-22T00:00:00
IE,Longford,5788,2021-12-22T00:00:00
IE,Sligo,6966,2021-12-22T00:00:00
IE,Roscommon,7666,2021-12-22T00:00:00
IE,Carlow,8732,2021-12-22T00:00:00
IE,Offaly,10067,2021-12-22T00:00:00
IE,Laois,11145,2021-12-22T00:00:00
IE,Monaghan,11180,2021-12-22T00:00:00
IE,Kilkenny,11213,2021-12-22T00:00:00
IE,Cavan,12096,2021-12-22T00:00:00
IE,Westmeath,12538,2021-12-22T00:00:00
IE,Clare,13352,2021-12-22T00:00:00
IE,Wicklow,14544,2021-12-22T00:00:00
IE,Mayo,16158,2021-12-22T00:00:00
IE,Waterford,16527,2021-12-22T00:00:00
IE,Kerry,16755,2021-12-22T00:00:00
IE,Wexford,16985,2021-12-22T00:00:00
IE,Tipperary,18475,2021-12-22T00:00:00
IE,Louth,22905,2021-12-22T00:00:00
IE,Meath,27840,2021-12-22T00:00:00
IE,Limerick,28215,2021-12-22T00:00:00
IE,Donegal,28625,2021-12-22T00:00:00
IE,Galway,30727,2021-12-22T00:00:00
IE,Kildare,31141,2021-12-22T00:00:00
IE,Cork,65382,2021-12-22T00:00:00
IE,Dublin,217976,2021-12-22T00:00:00
