country,lau,cases,datetime
IE,Leitrim,3330,2020-05-28T00:00:00
IE,Carlow,5448,2020-05-28T00:00:00
IE,Sligo,5529,2020-05-28T00:00:00
IE,Waterford,6938,2020-05-28T00:00:00
IE,Wexford,8165,2020-05-28T00:00:00
IE,Longford,9359,2020-05-28T00:00:00
IE,Roscommon,9433,2020-05-28T00:00:00
IE,Laois,10521,2020-05-28T00:00:00
IE,Clare,12375,2020-05-28T00:00:00
IE,Kilkenny,12975,2020-05-28T00:00:00
IE,Kerry,14920,2020-05-28T00:00:00
IE,Offaly,15867,2020-05-28T00:00:00
IE,Monaghan,17991,2020-05-28T00:00:00
IE,Galway,18862,2020-05-28T00:00:00
IE,Donegal,21689,2020-05-28T00:00:00
IE,Tipperary,21841,2020-05-28T00:00:00
IE,Mayo,22674,2020-05-28T00:00:00
IE,Westmeath,25991,2020-05-28T00:00:00
IE,Limerick,25992,2020-05-28T00:00:00
IE,Wicklow,28705,2020-05-28T00:00:00
IE,Louth,29958,2020-05-28T00:00:00
IE,Cavan,30658,2020-05-28T00:00:00
IE,Meath,32648,2020-05-28T00:00:00
IE,Kildare,55267,2020-05-28T00:00:00
IE,Cork,60990,2020-05-28T00:00:00
IE,Dublin,501355,2020-05-28T00:00:00
