country,lau,cases,datetime
IE,Leitrim,74800,2021-08-08T00:00:00
IE,Longford,176616,2021-08-08T00:00:00
IE,Sligo,205128,2021-08-08T00:00:00
IE,Roscommon,221848,2021-08-08T00:00:00
IE,Carlow,254672,2021-08-08T00:00:00
IE,Kilkenny,315480,2021-08-08T00:00:00
IE,Laois,323752,2021-08-08T00:00:00
IE,Westmeath,352528,2021-08-08T00:00:00
IE,Offaly,384296,2021-08-08T00:00:00
IE,Kerry,399960,2021-08-08T00:00:00
IE,Wicklow,416856,2021-08-08T00:00:00
IE,Clare,431728,2021-08-08T00:00:00
IE,Monaghan,446776,2021-08-08T00:00:00
IE,Cavan,449240,2021-08-08T00:00:00
IE,Waterford,496848,2021-08-08T00:00:00
IE,Tipperary,523952,2021-08-08T00:00:00
IE,Mayo,569184,2021-08-08T00:00:00
IE,Wexford,629904,2021-08-08T00:00:00
IE,Louth,815320,2021-08-08T00:00:00
IE,Donegal,907104,2021-08-08T00:00:00
IE,Galway,924968,2021-08-08T00:00:00
IE,Meath,950488,2021-08-08T00:00:00
IE,Limerick,1015344,2021-08-08T00:00:00
IE,Kildare,1093048,2021-08-08T00:00:00
IE,Cork,2002616,2021-08-08T00:00:00
IE,Dublin,7969016,2021-08-08T00:00:00
