country,lau,cases,datetime
IE,Leitrim,239,2020-11-10T00:00:00
IE,Carlow,575,2020-11-10T00:00:00
IE,Longford,600,2020-11-10T00:00:00
IE,Sligo,686,2020-11-10T00:00:00
IE,Waterford,816,2020-11-10T00:00:00
IE,Roscommon,827,2020-11-10T00:00:00
IE,Kilkenny,848,2020-11-10T00:00:00
IE,Laois,904,2020-11-10T00:00:00
IE,Offaly,1070,2020-11-10T00:00:00
IE,Wexford,1135,2020-11-10T00:00:00
IE,Monaghan,1158,2020-11-10T00:00:00
IE,Kerry,1220,2020-11-10T00:00:00
IE,Mayo,1288,2020-11-10T00:00:00
IE,Tipperary,1302,2020-11-10T00:00:00
IE,Wicklow,1355,2020-11-10T00:00:00
IE,Clare,1379,2020-11-10T00:00:00
IE,Westmeath,1464,2020-11-10T00:00:00
IE,Louth,1771,2020-11-10T00:00:00
IE,Cavan,2096,2020-11-10T00:00:00
IE,Limerick,2270,2020-11-10T00:00:00
IE,Donegal,2422,2020-11-10T00:00:00
IE,Galway,2432,2020-11-10T00:00:00
IE,Meath,3119,2020-11-10T00:00:00
IE,Kildare,3851,2020-11-10T00:00:00
IE,Cork,5832,2020-11-10T00:00:00
IE,Dublin,24960,2020-11-10T00:00:00
