country,lau,cases,datetime
IE,Leitrim,280,2020-12-24T00:00:00
IE,Longford,731,2020-12-24T00:00:00
IE,Carlow,797,2020-12-24T00:00:00
IE,Sligo,835,2020-12-24T00:00:00
IE,Roscommon,1001,2020-12-24T00:00:00
IE,Laois,1180,2020-12-24T00:00:00
IE,Waterford,1236,2020-12-24T00:00:00
IE,Offaly,1252,2020-12-24T00:00:00
IE,Kilkenny,1390,2020-12-24T00:00:00
IE,Monaghan,1461,2020-12-24T00:00:00
IE,Clare,1568,2020-12-24T00:00:00
IE,Westmeath,1590,2020-12-24T00:00:00
IE,Kerry,1593,2020-12-24T00:00:00
IE,Wexford,1613,2020-12-24T00:00:00
IE,Mayo,1673,2020-12-24T00:00:00
IE,Tipperary,1698,2020-12-24T00:00:00
IE,Wicklow,1772,2020-12-24T00:00:00
IE,Cavan,2371,2020-12-24T00:00:00
IE,Louth,2648,2020-12-24T00:00:00
IE,Galway,2951,2020-12-24T00:00:00
IE,Limerick,3362,2020-12-24T00:00:00
IE,Donegal,3702,2020-12-24T00:00:00
IE,Meath,3755,2020-12-24T00:00:00
IE,Kildare,4448,2020-12-24T00:00:00
IE,Cork,6946,2020-12-24T00:00:00
IE,Dublin,30298,2020-12-24T00:00:00
