country,lau,cases,datetime
IE,Leitrim,9485,2022-05-05T00:00:00
IE,Longford,13893,2022-05-05T00:00:00
IE,Sligo,19013,2022-05-05T00:00:00
IE,Roscommon,20529,2022-05-05T00:00:00
IE,Carlow,21732,2022-05-05T00:00:00
IE,Monaghan,21902,2022-05-05T00:00:00
IE,Offaly,23820,2022-05-05T00:00:00
IE,Cavan,24607,2022-05-05T00:00:00
IE,Laois,26456,2022-05-05T00:00:00
IE,Kilkenny,28498,2022-05-05T00:00:00
IE,Westmeath,32951,2022-05-05T00:00:00
IE,Waterford,37595,2022-05-05T00:00:00
IE,Mayo,37870,2022-05-05T00:00:00
IE,Kerry,37954,2022-05-05T00:00:00
IE,Clare,38942,2022-05-05T00:00:00
IE,Wicklow,39152,2022-05-05T00:00:00
IE,Wexford,41271,2022-05-05T00:00:00
IE,Tipperary,47132,2022-05-05T00:00:00
IE,Louth,49501,2022-05-05T00:00:00
IE,Donegal,55776,2022-05-05T00:00:00
IE,Meath,63502,2022-05-05T00:00:00
IE,Limerick,64183,2022-05-05T00:00:00
IE,Kildare,75152,2022-05-05T00:00:00
IE,Galway,82534,2022-05-05T00:00:00
IE,Cork,154259,2022-05-05T00:00:00
IE,Dublin,453763,2022-05-05T00:00:00
