country,lau,cases,datetime
IE,Leitrim,670,2021-02-12T00:00:00
IE,Longford,1390,2021-02-12T00:00:00
IE,Roscommon,2031,2021-02-12T00:00:00
IE,Sligo,2109,2021-02-12T00:00:00
IE,Carlow,2515,2021-02-12T00:00:00
IE,Offaly,2856,2021-02-12T00:00:00
IE,Laois,2875,2021-02-12T00:00:00
IE,Westmeath,2955,2021-02-12T00:00:00
IE,Kilkenny,3279,2021-02-12T00:00:00
IE,Wicklow,3873,2021-02-12T00:00:00
IE,Kerry,4211,2021-02-12T00:00:00
IE,Clare,4363,2021-02-12T00:00:00
IE,Cavan,4420,2021-02-12T00:00:00
IE,Tipperary,4562,2021-02-12T00:00:00
IE,Monaghan,4607,2021-02-12T00:00:00
IE,Waterford,4868,2021-02-12T00:00:00
IE,Mayo,5558,2021-02-12T00:00:00
IE,Wexford,6315,2021-02-12T00:00:00
IE,Louth,7946,2021-02-12T00:00:00
IE,Donegal,8099,2021-02-12T00:00:00
IE,Galway,8304,2021-02-12T00:00:00
IE,Meath,8433,2021-02-12T00:00:00
IE,Kildare,9144,2021-02-12T00:00:00
IE,Limerick,9812,2021-02-12T00:00:00
IE,Cork,20666,2021-02-12T00:00:00
IE,Dublin,70941,2021-02-12T00:00:00
