country,lau,cases,datetime
IE,Leitrim,270,2020-12-12T00:00:00
IE,Longford,694,2020-12-12T00:00:00
IE,Carlow,710,2020-12-12T00:00:00
IE,Sligo,765,2020-12-12T00:00:00
IE,Roscommon,970,2020-12-12T00:00:00
IE,Laois,1034,2020-12-12T00:00:00
IE,Waterford,1111,2020-12-12T00:00:00
IE,Kilkenny,1188,2020-12-12T00:00:00
IE,Offaly,1204,2020-12-12T00:00:00
IE,Wexford,1235,2020-12-12T00:00:00
IE,Monaghan,1317,2020-12-12T00:00:00
IE,Kerry,1352,2020-12-12T00:00:00
IE,Clare,1527,2020-12-12T00:00:00
IE,Mayo,1555,2020-12-12T00:00:00
IE,Westmeath,1560,2020-12-12T00:00:00
IE,Tipperary,1615,2020-12-12T00:00:00
IE,Wicklow,1672,2020-12-12T00:00:00
IE,Cavan,2241,2020-12-12T00:00:00
IE,Louth,2311,2020-12-12T00:00:00
IE,Galway,2785,2020-12-12T00:00:00
IE,Limerick,2961,2020-12-12T00:00:00
IE,Donegal,3244,2020-12-12T00:00:00
IE,Meath,3481,2020-12-12T00:00:00
IE,Kildare,4187,2020-12-12T00:00:00
IE,Cork,6495,2020-12-12T00:00:00
IE,Dublin,28025,2020-12-12T00:00:00
