country,lau,cases,datetime
IE,Carlow,,2020-05-18T00:00:00
IE,Cavan,,2020-05-18T00:00:00
IE,Clare,,2020-05-18T00:00:00
IE,Cork,,2020-05-18T00:00:00
IE,Donegal,,2020-05-18T00:00:00
IE,Dublin,,2020-05-18T00:00:00
IE,Galway,,2020-05-18T00:00:00
IE,Kerry,,2020-05-18T00:00:00
IE,Kildare,,2020-05-18T00:00:00
IE,Kilkenny,,2020-05-18T00:00:00
IE,Laois,,2020-05-18T00:00:00
IE,Leitrim,,2020-05-18T00:00:00
IE,Limerick,,2020-05-18T00:00:00
IE,Longford,,2020-05-18T00:00:00
IE,Louth,,2020-05-18T00:00:00
IE,Mayo,,2020-05-18T00:00:00
IE,Meath,,2020-05-18T00:00:00
IE,Monaghan,,2020-05-18T00:00:00
IE,Offaly,,2020-05-18T00:00:00
IE,Roscommon,,2020-05-18T00:00:00
IE,Sligo,,2020-05-18T00:00:00
IE,Tipperary,,2020-05-18T00:00:00
IE,Waterford,,2020-05-18T00:00:00
IE,Westmeath,,2020-05-18T00:00:00
IE,Wexford,,2020-05-18T00:00:00
IE,Wicklow,,2020-05-18T00:00:00
