country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3677,6160.57373046875,51,30,2021-05-04T00:00:00
SE,Jämtland Härjedalen,11214,8572.7392578125,120,64,2021-05-04T00:00:00
SE,Blekinge,11650,7299.22436523438,128,51,2021-05-04T00:00:00
SE,Värmland,17222,6098.1396484375,199,103,2021-05-04T00:00:00
SE,Kronoberg,19500,9678.908203125,307,111,2021-05-04T00:00:00
SE,Västerbotten,21352,7857.62646484375,178,143,2021-05-04T00:00:00
SE,Kalmar,21459,8742.85986328125,235,99,2021-05-04T00:00:00
SE,Norrbotten,21507,8599.60083007813,255,179,2021-05-04T00:00:00
SE,Sörmland,23458,7883.98217773438,451,333,2021-05-04T00:00:00
SE,Västernorrland,24490,9981.78076171875,459,158,2021-05-04T00:00:00
SE,Dalarna,24507,8510.3798828125,332,168,2021-05-04T00:00:00
SE,Västmanland,25214,9140.640625,343,109,2021-05-04T00:00:00
SE,Örebro,29132,9557.5859375,326,211,2021-05-04T00:00:00
SE,Gävleborg,33627,11701.150390625,546,232,2021-05-04T00:00:00
SE,Uppsala,37436,9756.25,523,376,2021-05-04T00:00:00
SE,Östergötland,37810,8122.5361328125,611,318,2021-05-04T00:00:00
SE,Halland,38500,11532.1940917969,310,163,2021-05-04T00:00:00
SE,Jönköping,39976,10994.5297851563,548,317,2021-05-04T00:00:00
SE,Skåne,143830,10438.9008789063,1688,583,2021-05-04T00:00:00
SE,Västra Götaland,173908,10076.4765625,2311,1287,2021-05-04T00:00:00
SE,Stockholm,236126,9933.443359375,4230,2033,2021-05-04T00:00:00
