country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11452,19074.7890625,72,39,2022-06-01T00:00:00
SE,Blekinge,29684,18651.5778808594,168,84,2022-06-01T00:00:00
SE,Jämtland Härjedalen,32865,25067.4145507813,176,92,2022-06-01T00:00:00
SE,Norrbotten,48977,19615.0280761719,409,255,2022-06-01T00:00:00
SE,Kronoberg,49539,24510.3876953125,386,151,2022-06-01T00:00:00
SE,Västernorrland,53678,21935.3764648438,609,205,2022-06-01T00:00:00
SE,Västerbotten,56741,20786.4145507813,327,188,2022-06-01T00:00:00
SE,Kalmar,60244,24494.8315429688,355,131,2022-06-01T00:00:00
SE,Sörmland,63984,21390.3264160156,588,432,2022-06-01T00:00:00
SE,Värmland,65598,23192.6276855469,355,169,2022-06-01T00:00:00
SE,Dalarna,70064,24351.3291015625,482,240,2022-06-01T00:00:00
SE,Gävleborg,73815,25676.8530273438,708,305,2022-06-01T00:00:00
SE,Västmanland,75879,27403.2788085938,492,152,2022-06-01T00:00:00
SE,Jönköping,86467,23707.8427734375,689,397,2022-06-01T00:00:00
SE,Uppsala,89854,23192.306640625,685,454,2022-06-01T00:00:00
SE,Örebro,93097,30471.6694335938,473,265,2022-06-01T00:00:00
SE,Östergötland,95138,20376.31640625,821,418,2022-06-01T00:00:00
SE,Halland,104928,31192.6936035156,455,219,2022-06-01T00:00:00
SE,Skåne,338296,24391.8325195313,2398,781,2022-06-01T00:00:00
SE,Västra Götaland,434654,25081.5903320313,3097,1598,2022-06-01T00:00:00
SE,Stockholm,574412,24045.6318359375,5269,2547,2022-06-01T00:00:00
