country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4581,7646.740234375,54,33,2021-11-04T00:00:00
SE,Jämtland Härjedalen,13269,10126.3134765625,128,71,2021-11-04T00:00:00
SE,Blekinge,13585,8529.98510742188,131,62,2021-11-04T00:00:00
SE,Värmland,21789,7706.12231445313,223,134,2021-11-04T00:00:00
SE,Kronoberg,23769,11769.55078125,326,125,2021-11-04T00:00:00
SE,Kalmar,25906,10536.8623046875,251,104,2021-11-04T00:00:00
SE,Västerbotten,26460,9702.26904296875,201,155,2021-11-04T00:00:00
SE,Sörmland,27825,9313.21215820313,482,393,2021-11-04T00:00:00
SE,Västernorrland,27852,11374.9282226563,486,182,2021-11-04T00:00:00
SE,Norrbotten,28339,11347.0622558594,292,221,2021-11-04T00:00:00
SE,Dalarna,28945,10057.8178710938,358,194,2021-11-04T00:00:00
SE,Västmanland,31214,11286.93359375,367,127,2021-11-04T00:00:00
SE,Örebro,34677,11357.8657226563,353,229,2021-11-04T00:00:00
SE,Gävleborg,37743,13130.1586914063,564,250,2021-11-04T00:00:00
SE,Uppsala,43194,11178.732421875,547,424,2021-11-04T00:00:00
SE,Halland,43477,12944.3293457031,328,178,2021-11-04T00:00:00
SE,Östergötland,45156,9677.15234375,659,364,2021-11-04T00:00:00
SE,Jönköping,45908,12596.091796875,565,343,2021-11-04T00:00:00
SE,Skåne,166988,12061.6264648438,1797,661,2021-11-04T00:00:00
SE,Västra Götaland,205059,11844.1997070313,2443,1430,2021-11-04T00:00:00
SE,Stockholm,281358,11794.1596679688,4502,2250,2021-11-04T00:00:00
