country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4569,7626.78149414063,54,33,2021-10-11T00:00:00
SE,Jämtland Härjedalen,13151,10036.34375,128,70,2021-10-11T00:00:00
SE,Blekinge,13424,8428.76293945313,130,61,2021-10-11T00:00:00
SE,Värmland,21481,7597.24389648438,223,133,2021-10-11T00:00:00
SE,Kronoberg,23505,11639.0278320313,324,124,2021-10-11T00:00:00
SE,Kalmar,25395,10329.1474609375,250,104,2021-10-11T00:00:00
SE,Västerbotten,25822,9468.73388671875,194,155,2021-10-11T00:00:00
SE,Sörmland,27238,9117.15405273438,482,390,2021-10-11T00:00:00
SE,Västernorrland,27575,11261.6611328125,481,179,2021-10-11T00:00:00
SE,Norrbotten,27676,11081.4519042969,287,219,2021-10-11T00:00:00
SE,Dalarna,28567,9926.419921875,354,194,2021-10-11T00:00:00
SE,Västmanland,29892,10809.919921875,363,123,2021-10-11T00:00:00
SE,Örebro,34119,11175.2998046875,352,230,2021-10-11T00:00:00
SE,Gävleborg,37230,12951.7250976563,561,249,2021-10-11T00:00:00
SE,Uppsala,42501,11000.3056640625,547,422,2021-10-11T00:00:00
SE,Halland,43157,12849.3020019531,328,178,2021-10-11T00:00:00
SE,Östergötland,44590,9555.994140625,656,362,2021-10-11T00:00:00
SE,Jönköping,45509,12486.7797851563,561,341,2021-10-11T00:00:00
SE,Skåne,165079,11924.22265625,1784,657,2021-10-11T00:00:00
SE,Västra Götaland,202507,11697.0634765625,2423,1420,2021-10-11T00:00:00
SE,Stockholm,276573,11594.1166992188,4438,2227,2021-10-11T00:00:00
