country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4833,8065.8740234375,54,35,2021-12-16T00:00:00
SE,Jämtland Härjedalen,13908,10613.5234375,129,72,2021-12-16T00:00:00
SE,Blekinge,14757,9266.83227539063,135,66,2021-12-16T00:00:00
SE,Värmland,23600,8346.31176757813,229,140,2021-12-16T00:00:00
SE,Kronoberg,24464,12113.1625976563,329,128,2021-12-16T00:00:00
SE,Västerbotten,27741,10171.169921875,203,158,2021-12-16T00:00:00
SE,Kalmar,27933,11360.8129882813,256,108,2021-12-16T00:00:00
SE,Norrbotten,29208,11695.1999511719,299,225,2021-12-16T00:00:00
SE,Sörmland,29422,9846.61010742188,486,402,2021-12-16T00:00:00
SE,Västernorrland,29568,12076.6137695313,488,185,2021-12-16T00:00:00
SE,Dalarna,30749,10684.912109375,360,196,2021-12-16T00:00:00
SE,Västmanland,35262,12747.5620117188,378,131,2021-12-16T00:00:00
SE,Örebro,37706,12348.8911132813,358,234,2021-12-16T00:00:00
SE,Gävleborg,40157,13969.8051757813,569,253,2021-12-16T00:00:00
SE,Halland,46224,13760.0725097656,333,182,2021-12-16T00:00:00
SE,Uppsala,46331,11986.4174804688,553,428,2021-12-16T00:00:00
SE,Östergötland,46723,10012.5849609375,661,373,2021-12-16T00:00:00
SE,Jönköping,47784,13110.0498046875,569,353,2021-12-16T00:00:00
SE,Skåne,179417,12956.2265625,1821,690,2021-12-16T00:00:00
SE,Västra Götaland,214099,12365.4047851563,2475,1462,2021-12-16T00:00:00
SE,Stockholm,300999,12615.2749023438,4546,2286,2021-12-16T00:00:00
