country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11331,18873.5380859375,61,37,2022-03-23T00:00:00
SE,Blekinge,29410,18479.3112792969,159,82,2022-03-23T00:00:00
SE,Jämtland Härjedalen,32492,24783.0180664063,168,91,2022-03-23T00:00:00
SE,Norrbotten,48221,19312.1599121094,376,254,2022-03-23T00:00:00
SE,Kronoberg,48970,24229.0712890625,378,146,2022-03-23T00:00:00
SE,Västernorrland,52786,21570.6323242188,568,204,2022-03-23T00:00:00
SE,Västerbotten,55883,20472.3500976563,294,185,2022-03-23T00:00:00
SE,Kalmar,59596,24231.4272460938,333,127,2022-03-23T00:00:00
SE,Sörmland,62838,21007.5607910156,563,431,2022-03-23T00:00:00
SE,Värmland,64323,22741.9147949219,313,163,2022-03-23T00:00:00
SE,Dalarna,68698,23876.4892578125,446,233,2022-03-23T00:00:00
SE,Gävleborg,73239,25476.5073242188,668,300,2022-03-23T00:00:00
SE,Västmanland,75076,27113.5346679688,467,151,2022-03-23T00:00:00
SE,Jönköping,85724,23504.2861328125,656,393,2022-03-23T00:00:00
SE,Uppsala,88472,22836.482421875,651,453,2022-03-23T00:00:00
SE,Örebro,91444,29930.8413085938,439,255,2022-03-23T00:00:00
SE,Östergötland,94106,20155.40625,792,414,2022-03-23T00:00:00
SE,Halland,103821,30863.9611816406,422,213,2022-03-23T00:00:00
SE,Skåne,336063,24231.1079101563,2293,773,2022-03-23T00:00:00
SE,Västra Götaland,431597,24905.3383789063,2979,1575,2022-03-23T00:00:00
SE,Stockholm,567646,23762.7705078125,5163,2507,2022-03-23T00:00:00
