country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1100,1842.97827148438,11,13,2020-11-24T00:00:00
SE,Blekinge,1766,1106.47473144531,23,12,2020-11-24T00:00:00
SE,Jämtland Härjedalen,2586,1976.9130859375,67,25,2020-11-24T00:00:00
SE,Kalmar,2628,1070.70397949219,70,34,2020-11-24T00:00:00
SE,Värmland,3069,1086.70251464844,82,40,2020-11-24T00:00:00
SE,Västerbotten,3785,1392.89599609375,41,41,2020-11-24T00:00:00
SE,Västernorrland,4367,1779.92797851563,146,60,2020-11-24T00:00:00
SE,Norrbotten,4525,1809.32690429688,97,76,2020-11-24T00:00:00
SE,Kronoberg,4794,2379.5224609375,145,37,2020-11-24T00:00:00
SE,Sörmland,5542,1862.60668945313,270,157,2020-11-24T00:00:00
SE,Dalarna,5660,1965.509765625,190,80,2020-11-24T00:00:00
SE,Halland,6002,1797.82421875,104,52,2020-11-24T00:00:00
SE,Gävleborg,6445,2242.65966796875,187,83,2020-11-24T00:00:00
SE,Västmanland,7718,2797.9482421875,189,67,2020-11-24T00:00:00
SE,Östergötland,8797,1889.81616210938,276,136,2020-11-24T00:00:00
SE,Örebro,9319,3057.36450195313,188,101,2020-11-24T00:00:00
SE,Uppsala,10471,2728.86254882813,283,195,2020-11-24T00:00:00
SE,Jönköping,11044,3037.412109375,214,121,2020-11-24T00:00:00
SE,Skåne,24183,1755.15502929688,385,170,2020-11-24T00:00:00
SE,Västra Götaland,39653,2297.55126953125,955,557,2020-11-24T00:00:00
SE,Stockholm,67060,2821.10717773438,2632,1105,2020-11-24T00:00:00
