country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4014,6703.68920898438,52,32,2021-07-07T00:00:00
SE,Jämtland Härjedalen,12540,9570.482421875,121,68,2021-07-07T00:00:00
SE,Blekinge,12872,8081.71508789063,130,58,2021-07-07T00:00:00
SE,Värmland,20291,7176.57836914063,214,124,2021-07-07T00:00:00
SE,Kronoberg,22433,11109.0244140625,318,119,2021-07-07T00:00:00
SE,Västerbotten,23470,8607.80078125,181,152,2021-07-07T00:00:00
SE,Kalmar,24324,9893.79931640625,246,104,2021-07-07T00:00:00
SE,Sörmland,25897,8669.25952148438,473,377,2021-07-07T00:00:00
SE,Norrbotten,26653,10671.6193847656,272,211,2021-07-07T00:00:00
SE,Västernorrland,26895,10983.603515625,480,177,2021-07-07T00:00:00
SE,Dalarna,27079,9409.17138671875,343,190,2021-07-07T00:00:00
SE,Västmanland,27654,10002.3891601563,353,118,2021-07-07T00:00:00
SE,Örebro,32212,10551.3696289063,342,222,2021-07-07T00:00:00
SE,Gävleborg,35923,12497.1196289063,560,241,2021-07-07T00:00:00
SE,Uppsala,40538,10494.8911132813,539,413,2021-07-07T00:00:00
SE,Halland,40980,12202.8254394531,320,171,2021-07-07T00:00:00
SE,Östergötland,42447,9097.2626953125,637,344,2021-07-07T00:00:00
SE,Jönköping,43623,11970.0815429688,553,332,2021-07-07T00:00:00
SE,Skåne,156543,11309.8286132813,1761,632,2021-07-07T00:00:00
SE,Västra Götaland,190547,11007.5048828125,2386,1359,2021-07-07T00:00:00
SE,Stockholm,255373,10707.8256835938,4361,2144,2021-07-07T00:00:00
