country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4576,7638.42407226563,54,33,2021-10-27T00:00:00
SE,Jämtland Härjedalen,13241,10104.96484375,128,70,2021-10-27T00:00:00
SE,Blekinge,13512,8484.08911132813,131,62,2021-10-27T00:00:00
SE,Värmland,21626,7648.50170898438,223,133,2021-10-27T00:00:00
SE,Kronoberg,23704,11737.4145507813,326,125,2021-10-27T00:00:00
SE,Kalmar,25700,10453.1259765625,251,104,2021-10-27T00:00:00
SE,Västerbotten,26239,9621.37353515625,199,155,2021-10-27T00:00:00
SE,Sörmland,27672,9262.11010742188,481,392,2021-10-27T00:00:00
SE,Västernorrland,27764,11338.9443359375,483,180,2021-10-27T00:00:00
SE,Norrbotten,28112,11256.1218261719,292,220,2021-10-27T00:00:00
SE,Dalarna,28833,10018.884765625,358,194,2021-10-27T00:00:00
SE,Västmanland,30665,11088.8393554688,365,127,2021-10-27T00:00:00
SE,Örebro,34456,11285.5590820313,353,229,2021-10-27T00:00:00
SE,Gävleborg,37516,13051.2026367188,564,249,2021-10-27T00:00:00
SE,Uppsala,42911,11105.8686523438,545,424,2021-10-27T00:00:00
SE,Halland,43366,12911.3664550781,329,178,2021-10-27T00:00:00
SE,Östergötland,44968,9636.9091796875,659,363,2021-10-27T00:00:00
SE,Jönköping,45795,12565.1337890625,562,343,2021-10-27T00:00:00
SE,Skåne,166225,12006.7080078125,1793,658,2021-10-27T00:00:00
SE,Västra Götaland,204070,11787.1787109375,2440,1428,2021-10-27T00:00:00
SE,Stockholm,279471,11715.2709960938,4482,2237,2021-10-27T00:00:00
