country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1900,3183.326171875,20,16,2020-12-15T00:00:00
SE,Blekinge,3261,2043.15625,32,17,2020-12-15T00:00:00
SE,Jämtland Härjedalen,3684,2816.29833984375,69,33,2020-12-15T00:00:00
SE,Kalmar,4701,1915.28894042969,96,41,2020-12-15T00:00:00
SE,Värmland,4822,1707.42248535156,110,50,2020-12-15T00:00:00
SE,Västerbotten,6616,2434.71606445313,64,50,2020-12-15T00:00:00
SE,Norrbotten,6628,2650.21411132813,123,91,2020-12-15T00:00:00
SE,Kronoberg,6690,3320.61010742188,164,46,2020-12-15T00:00:00
SE,Sörmland,7449,2503.52905273438,292,175,2020-12-15T00:00:00
SE,Västernorrland,7981,3252.94384765625,183,73,2020-12-15T00:00:00
SE,Dalarna,8439,2930.55419921875,211,81,2020-12-15T00:00:00
SE,Halland,9059,2713.51025390625,125,60,2020-12-15T00:00:00
SE,Gävleborg,10461,3640.10278320313,260,109,2020-12-15T00:00:00
SE,Östergötland,11248,2416.3525390625,331,158,2020-12-15T00:00:00
SE,Västmanland,11606,4207.435546875,232,77,2020-12-15T00:00:00
SE,Örebro,11641,3819.1630859375,203,108,2020-12-15T00:00:00
SE,Jönköping,14468,3979.10888671875,272,151,2020-12-15T00:00:00
SE,Uppsala,14876,3876.85595703125,332,210,2020-12-15T00:00:00
SE,Skåne,46545,3378.1455078125,580,232,2020-12-15T00:00:00
SE,Västra Götaland,55995,3244.42993164063,1120,621,2020-12-15T00:00:00
SE,Stockholm,100515,4228.50537109375,2983,1265,2020-12-15T00:00:00
