country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3292,5515.53125,48,26,2021-04-13T00:00:00
SE,Jämtland Härjedalen,9675,7396.2236328125,118,50,2021-04-13T00:00:00
SE,Blekinge,9866,6181.4716796875,121,44,2021-04-13T00:00:00
SE,Värmland,14458,5119.4345703125,189,89,2021-04-13T00:00:00
SE,Kronoberg,16535,8207.2177734375,299,104,2021-04-13T00:00:00
SE,Kalmar,17767,7238.6591796875,223,86,2021-04-13T00:00:00
SE,Norrbotten,18654,7458.8251953125,247,161,2021-04-13T00:00:00
SE,Västerbotten,19357,7123.4580078125,175,130,2021-04-13T00:00:00
SE,Västernorrland,20222,8242.2041015625,437,143,2021-04-13T00:00:00
SE,Sörmland,20308,6825.30078125,435,283,2021-04-13T00:00:00
SE,Dalarna,21245,7377.60693359375,318,142,2021-04-13T00:00:00
SE,Västmanland,22691,8225.99609375,339,101,2021-04-13T00:00:00
SE,Örebro,25331,8310.5595703125,306,187,2021-04-13T00:00:00
SE,Gävleborg,30725,10691.3447265625,536,210,2021-04-13T00:00:00
SE,Östergötland,31135,6688.57861328125,590,271,2021-04-13T00:00:00
SE,Uppsala,32739,8532.158203125,503,312,2021-04-13T00:00:00
SE,Halland,35297,10572.775390625,300,150,2021-04-13T00:00:00
SE,Jönköping,36399,10010.75390625,541,296,2021-04-13T00:00:00
SE,Skåne,131765,9563.2470703125,1661,543,2021-04-13T00:00:00
SE,Västra Götaland,156725,9080.869140625,2257,1184,2021-04-13T00:00:00
SE,Stockholm,211199,8884.8046875,4077,1897,2021-04-13T00:00:00
