country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2947,4937.50634765625,46,26,2021-03-25T00:00:00
SE,Jämtland Härjedalen,8336,6372.6015625,118,49,2021-03-25T00:00:00
SE,Blekinge,8744,5478.49072265625,120,40,2021-03-25T00:00:00
SE,Värmland,11781,4171.53564453125,182,83,2021-03-25T00:00:00
SE,Kalmar,14288,5821.23974609375,222,73,2021-03-25T00:00:00
SE,Kronoberg,15075,7482.54052734375,297,94,2021-03-25T00:00:00
SE,Norrbotten,15913,6362.8330078125,236,140,2021-03-25T00:00:00
SE,Sörmland,16605,5580.76220703125,415,253,2021-03-25T00:00:00
SE,Västernorrland,17063,6954.6396484375,425,129,2021-03-25T00:00:00
SE,Västerbotten,17812,6554.8916015625,165,118,2021-03-25T00:00:00
SE,Dalarna,17925,6224.693359375,310,123,2021-03-25T00:00:00
SE,Västmanland,20396,7394.00732421875,332,95,2021-03-25T00:00:00
SE,Örebro,21178,6948.048828125,301,154,2021-03-25T00:00:00
SE,Gävleborg,27019,9401.771484375,518,184,2021-03-25T00:00:00
SE,Östergötland,27066,5814.45556640625,573,248,2021-03-25T00:00:00
SE,Uppsala,28263,7365.6611328125,494,273,2021-03-25T00:00:00
SE,Halland,30480,9129.9033203125,287,133,2021-03-25T00:00:00
SE,Jönköping,32217,8860.5849609375,537,270,2021-03-25T00:00:00
SE,Skåne,121690,8832.0234375,1629,512,2021-03-25T00:00:00
SE,Västra Götaland,139335,8073.26806640625,2194,1073,2021-03-25T00:00:00
SE,Stockholm,185885,7819.884765625,4001,1744,2021-03-25T00:00:00
