country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2924,4898.97119140625,46,26,2021-03-23T00:00:00
SE,Jämtland Härjedalen,8183,6255.63818359375,117,49,2021-03-23T00:00:00
SE,Blekinge,8648,5418.3427734375,118,40,2021-03-23T00:00:00
SE,Värmland,11463,4058.93481445313,181,81,2021-03-23T00:00:00
SE,Kalmar,13869,5650.5302734375,218,73,2021-03-23T00:00:00
SE,Kronoberg,14962,7426.45263671875,296,94,2021-03-23T00:00:00
SE,Norrbotten,15713,6282.86279296875,236,140,2021-03-23T00:00:00
SE,Sörmland,16190,5441.28515625,415,249,2021-03-23T00:00:00
SE,Västernorrland,16663,6791.60546875,424,129,2021-03-23T00:00:00
SE,Dalarna,17498,6076.41162109375,310,111,2021-03-23T00:00:00
SE,Västerbotten,17595,6475.03466796875,163,117,2021-03-23T00:00:00
SE,Västmanland,20109,7289.96337890625,332,95,2021-03-23T00:00:00
SE,Örebro,20732,6801.7255859375,298,151,2021-03-23T00:00:00
SE,Gävleborg,26542,9235.791015625,517,184,2021-03-23T00:00:00
SE,Östergötland,26688,5733.25146484375,573,244,2021-03-23T00:00:00
SE,Uppsala,27735,7228.05859375,492,272,2021-03-23T00:00:00
SE,Halland,29729,8904.951171875,286,131,2021-03-23T00:00:00
SE,Jönköping,31440,8646.888671875,532,268,2021-03-23T00:00:00
SE,Skåne,120356,8735.2041015625,1629,511,2021-03-23T00:00:00
SE,Västra Götaland,136270,7895.677734375,2186,1065,2021-03-23T00:00:00
SE,Stockholm,182675,7684.84521484375,3988,1725,2021-03-23T00:00:00
