country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,2549,4270.68310546875,40,23,2021-01-20T00:00:00
SE,Jämtland Härjedalen,5535,4231.32763671875,99,45,2021-01-20T00:00:00
SE,Blekinge,6956,4358.23193359375,81,29,2021-01-20T00:00:00
SE,Värmland,7314,2589.81494140625,148,61,2021-01-20T00:00:00
SE,Kalmar,9143,3725.0556640625,162,58,2021-01-20T00:00:00
SE,Norrbotten,9465,3784.59204101563,162,107,2021-01-20T00:00:00
SE,Västerbotten,9857,3627.41772460938,113,65,2021-01-20T00:00:00
SE,Sörmland,11141,3744.37060546875,367,214,2021-01-20T00:00:00
SE,Kronoberg,11269,5593.41650390625,260,69,2021-01-20T00:00:00
SE,Västernorrland,12434,5067.92431640625,310,100,2021-01-20T00:00:00
SE,Dalarna,12836,4457.470703125,285,93,2021-01-20T00:00:00
SE,Örebro,15627,5126.88427734375,246,127,2021-01-20T00:00:00
SE,Västmanland,16197,5871.77587890625,294,86,2021-01-20T00:00:00
SE,Halland,17477,5235.01708984375,190,90,2021-01-20T00:00:00
SE,Gävleborg,17721,6166.35693359375,446,144,2021-01-20T00:00:00
SE,Östergötland,18394,3951.49243164063,444,201,2021-01-20T00:00:00
SE,Uppsala,20693,5392.83251953125,425,235,2021-01-20T00:00:00
SE,Jönköping,21040,5786.5947265625,420,205,2021-01-20T00:00:00
SE,Skåne,91805,6663.0283203125,1146,385,2021-01-20T00:00:00
SE,Västra Götaland,92093,5335.99951171875,1692,844,2021-01-20T00:00:00
SE,Stockholm,133406,5612.17724609375,3591,1464,2021-01-20T00:00:00
