country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,3507,5875.74975585938,48,29,2021-04-21T00:00:00
SE,Jämtland Härjedalen,10306,7878.6025390625,118,55,2021-04-21T00:00:00
SE,Blekinge,10606,6645.11352539063,125,45,2021-04-21T00:00:00
SE,Värmland,15601,5524.15966796875,196,96,2021-04-21T00:00:00
SE,Kronoberg,17628,8749.73291015625,302,107,2021-04-21T00:00:00
SE,Kalmar,19274,7852.6435546875,223,92,2021-04-21T00:00:00
SE,Norrbotten,19835,7931.04956054688,248,168,2021-04-21T00:00:00
SE,Västerbotten,20056,7380.693359375,176,135,2021-04-21T00:00:00
SE,Sörmland,21651,7276.66870117188,439,301,2021-04-21T00:00:00
SE,Västernorrland,22178,9039.44189453125,445,151,2021-04-21T00:00:00
SE,Dalarna,22608,7850.92700195313,323,158,2021-04-21T00:00:00
SE,Västmanland,23731,8603.02001953125,339,105,2021-04-21T00:00:00
SE,Örebro,26983,8852.544921875,317,200,2021-04-21T00:00:00
SE,Gävleborg,32030,11145.4438476563,540,224,2021-04-21T00:00:00
SE,Östergötland,33944,7292.0224609375,595,289,2021-04-21T00:00:00
SE,Uppsala,34902,9095.86083984375,513,340,2021-04-21T00:00:00
SE,Halland,36829,11031.6672363281,306,157,2021-04-21T00:00:00
SE,Jönköping,37825,10402.9438476563,544,303,2021-04-21T00:00:00
SE,Skåne,136223,9886.7998046875,1669,561,2021-04-21T00:00:00
SE,Västra Götaland,165108,9566.59228515625,2277,1230,2021-04-21T00:00:00
SE,Stockholm,221251,9307.67626953125,4139,1949,2021-04-21T00:00:00
