country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1082,1812.82043457031,7,10,2020-11-23T00:00:00
SE,Blekinge,1763,1104.59509277344,22,10,2020-11-23T00:00:00
SE,Kalmar,2557,1041.77697753906,70,34,2020-11-23T00:00:00
SE,Jämtland Härjedalen,2562,1958.56591796875,67,25,2020-11-23T00:00:00
SE,Värmland,3020,1069.35205078125,81,39,2020-11-23T00:00:00
SE,Västerbotten,3611,1328.86328125,41,41,2020-11-23T00:00:00
SE,Västernorrland,4311,1757.10314941406,144,58,2020-11-23T00:00:00
SE,Norrbotten,4372,1748.14965820313,94,75,2020-11-23T00:00:00
SE,Kronoberg,4734,2349.7412109375,143,37,2020-11-23T00:00:00
SE,Sörmland,5410,1818.24291992188,269,157,2020-11-23T00:00:00
SE,Dalarna,5595,1942.93774414063,190,79,2020-11-23T00:00:00
SE,Halland,5866,1757.08703613281,101,51,2020-11-23T00:00:00
SE,Gävleborg,6235,2169.58618164063,184,83,2020-11-23T00:00:00
SE,Västmanland,7478,2710.94262695313,189,67,2020-11-23T00:00:00
SE,Östergötland,8705,1870.05236816406,276,132,2020-11-23T00:00:00
SE,Örebro,9039,2965.50244140625,184,100,2020-11-23T00:00:00
SE,Uppsala,10180,2653.0244140625,283,193,2020-11-23T00:00:00
SE,Jönköping,10793,2968.3798828125,211,121,2020-11-23T00:00:00
SE,Skåne,23233,1686.20593261719,369,167,2020-11-23T00:00:00
SE,Västra Götaland,39278,2275.8232421875,944,552,2020-11-23T00:00:00
SE,Stockholm,65736,2765.40844726563,2631,1094,2020-11-23T00:00:00
