country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4034,6736.95385742188,52,32,2021-07-20T00:00:00
SE,Jämtland Härjedalen,12560,9585.7314453125,121,68,2021-07-20T00:00:00
SE,Blekinge,12891,8093.66088867188,130,58,2021-07-20T00:00:00
SE,Värmland,20378,7207.33276367188,214,127,2021-07-20T00:00:00
SE,Kronoberg,22506,11145.1162109375,318,120,2021-07-20T00:00:00
SE,Västerbotten,23523,8627.201171875,181,152,2021-07-20T00:00:00
SE,Kalmar,24369,9912.09130859375,246,104,2021-07-20T00:00:00
SE,Sörmland,25952,8687.62963867188,473,377,2021-07-20T00:00:00
SE,Norrbotten,26731,10702.8674316406,273,213,2021-07-20T00:00:00
SE,Västernorrland,26915,10991.7817382813,481,177,2021-07-20T00:00:00
SE,Dalarna,27111,9420.294921875,344,190,2021-07-20T00:00:00
SE,Västmanland,27683,10012.8530273438,353,118,2021-07-20T00:00:00
SE,Örebro,32252,10564.4565429688,342,223,2021-07-20T00:00:00
SE,Gävleborg,35973,12514.5107421875,560,241,2021-07-20T00:00:00
SE,Uppsala,40635,10519.8657226563,540,413,2021-07-20T00:00:00
SE,Halland,41130,12247.3684082031,320,171,2021-07-20T00:00:00
SE,Östergötland,42539,9116.95654296875,637,344,2021-07-20T00:00:00
SE,Jönköping,43708,11993.3686523438,553,334,2021-07-20T00:00:00
SE,Skåne,157058,11346.896484375,1761,632,2021-07-20T00:00:00
SE,Västra Götaland,191226,11046.6528320313,2383,1360,2021-07-20T00:00:00
SE,Stockholm,256584,10758.4526367188,4369,2146,2021-07-20T00:00:00
