country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11484,19128.0126953125,72,38,2022-06-29T00:00:00
SE,Blekinge,29863,18764.1159667969,168,84,2022-06-29T00:00:00
SE,Jämtland Härjedalen,32999,25169.5825195313,180,92,2022-06-29T00:00:00
SE,Norrbotten,49171,19692.7487792969,410,255,2022-06-29T00:00:00
SE,Kronoberg,49675,24577.6279296875,387,153,2022-06-29T00:00:00
SE,Västernorrland,53883,22019.2026367188,616,206,2022-06-29T00:00:00
SE,Västerbotten,57008,20884.1489257813,329,188,2022-06-29T00:00:00
SE,Kalmar,60385,24552.1459960938,355,131,2022-06-29T00:00:00
SE,Sörmland,64361,21516.2443847656,600,431,2022-06-29T00:00:00
SE,Värmland,65920,23306.4538574219,356,170,2022-06-29T00:00:00
SE,Dalarna,70611,24541.4736328125,487,241,2022-06-29T00:00:00
SE,Gävleborg,73877,25698.4194335938,715,306,2022-06-29T00:00:00
SE,Västmanland,76149,27500.7026367188,492,154,2022-06-29T00:00:00
SE,Jönköping,86738,23782.0869140625,691,398,2022-06-29T00:00:00
SE,Uppsala,90440,23343.18359375,690,454,2022-06-29T00:00:00
SE,Örebro,93629,30645.7280273438,479,265,2022-06-29T00:00:00
SE,Östergötland,95451,20443.31640625,826,420,2022-06-29T00:00:00
SE,Halland,105418,31338.2014160156,457,220,2022-06-29T00:00:00
SE,Skåne,339255,24460.8579101563,2405,788,2022-06-29T00:00:00
SE,Västra Götaland,435491,25129.8481445313,3113,1605,2022-06-29T00:00:00
SE,Stockholm,577391,24170.1728515625,5296,2559,2022-06-29T00:00:00
