country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,11072,18442.76171875,58,37,2022-02-22T00:00:00
SE,Blekinge,28705,18036.0710449219,148,80,2022-02-22T00:00:00
SE,Jämtland Härjedalen,31728,24200.5004882813,146,89,2022-02-22T00:00:00
SE,Norrbotten,46848,18762.1110839844,326,246,2022-02-22T00:00:00
SE,Kronoberg,47680,23591.2880859375,358,145,2022-02-22T00:00:00
SE,Västernorrland,51337,20978.1245117188,492,197,2022-02-22T00:00:00
SE,Västerbotten,52956,19400.9428710938,237,172,2022-02-22T00:00:00
SE,Kalmar,57831,23513.9780273438,290,126,2022-02-22T00:00:00
SE,Sörmland,61173,20451.4514160156,540,430,2022-02-22T00:00:00
SE,Värmland,62052,21939.1140136719,269,157,2022-02-22T00:00:00
SE,Dalarna,66499,23112.0869140625,412,221,2022-02-22T00:00:00
SE,Gävleborg,71450,24854.2514648438,620,289,2022-02-22T00:00:00
SE,Västmanland,73370,26497.9643554688,437,151,2022-02-22T00:00:00
SE,Jönköping,84479,23163.2001953125,628,392,2022-02-22T00:00:00
SE,Uppsala,86989,22454.654296875,624,451,2022-02-22T00:00:00
SE,Örebro,88742,29046.8041992188,402,251,2022-02-22T00:00:00
SE,Östergötland,92225,19752.7578125,724,411,2022-02-22T00:00:00
SE,Halland,102033,30333.0002441406,382,208,2022-02-22T00:00:00
SE,Skåne,331511,23903.4711914063,2120,769,2022-02-22T00:00:00
SE,Västra Götaland,426160,24591.8657226563,2830,1566,2022-02-22T00:00:00
SE,Stockholm,559943,23440.7373046875,5021,2480,2022-02-22T00:00:00
