country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,4593,7666.69897460938,54,34,2021-11-11T00:00:00
SE,Jämtland Härjedalen,13290,10142.3251953125,128,71,2021-11-11T00:00:00
SE,Blekinge,13678,8588.45483398438,131,64,2021-11-11T00:00:00
SE,Värmland,21927,7754.90502929688,223,135,2021-11-11T00:00:00
SE,Kronoberg,23827,11798.2260742188,326,125,2021-11-11T00:00:00
SE,Kalmar,26116,10622.2250976563,251,105,2021-11-11T00:00:00
SE,Västerbotten,26639,9767.791015625,202,157,2021-11-11T00:00:00
SE,Västernorrland,27927,11405.5966796875,487,182,2021-11-11T00:00:00
SE,Sörmland,27972,9362.30981445313,482,394,2021-11-11T00:00:00
SE,Norrbotten,28488,11406.7546386719,294,222,2021-11-11T00:00:00
SE,Dalarna,29012,10081.1079101563,358,194,2021-11-11T00:00:00
SE,Västmanland,31550,11408.1713867188,369,128,2021-11-11T00:00:00
SE,Örebro,34985,11458.6372070313,354,229,2021-11-11T00:00:00
SE,Gävleborg,37923,13192.7666015625,564,250,2021-11-11T00:00:00
SE,Uppsala,43396,11230.7416992188,548,425,2021-11-11T00:00:00
SE,Halland,43647,12994.8117675781,328,178,2021-11-11T00:00:00
SE,Östergötland,45267,9700.9130859375,659,364,2021-11-11T00:00:00
SE,Jönköping,46029,12629.2416992188,566,342,2021-11-11T00:00:00
SE,Skåne,167835,12122.5908203125,1800,663,2021-11-11T00:00:00
SE,Västra Götaland,205707,11881.560546875,2447,1432,2021-11-11T00:00:00
SE,Stockholm,282663,11848.716796875,4511,2252,2021-11-11T00:00:00
