country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1442,2415.97705078125,14,15,2020-12-02T00:00:00
SE,Blekinge,2288,1433.53002929688,23,12,2020-12-02T00:00:00
SE,Jämtland Härjedalen,2995,2289.58032226563,69,31,2020-12-02T00:00:00
SE,Kalmar,3424,1395.01147460938,77,39,2020-12-02T00:00:00
SE,Värmland,3696,1308.71704101563,92,44,2020-12-02T00:00:00
SE,Västerbotten,4887,1798.43676757813,53,45,2020-12-02T00:00:00
SE,Norrbotten,5331,2131.60693359375,104,84,2020-12-02T00:00:00
SE,Kronoberg,5504,2731.93383789063,152,40,2020-12-02T00:00:00
SE,Västernorrland,5654,2304.4912109375,150,65,2020-12-02T00:00:00
SE,Sörmland,6247,2099.54956054688,281,167,2020-12-02T00:00:00
SE,Dalarna,6616,2297.49340820313,198,80,2020-12-02T00:00:00
SE,Halland,7199,2156.37060546875,110,55,2020-12-02T00:00:00
SE,Gävleborg,7923,2756.95751953125,202,95,2020-12-02T00:00:00
SE,Västmanland,9301,3371.82104492188,202,70,2020-12-02T00:00:00
SE,Östergötland,9530,2047.28295898438,302,141,2020-12-02T00:00:00
SE,Örebro,10198,3345.74560546875,196,103,2020-12-02T00:00:00
SE,Uppsala,12090,3150.79248046875,306,201,2020-12-02T00:00:00
SE,Jönköping,12250,3369.09619140625,238,138,2020-12-02T00:00:00
SE,Skåne,30619,2222.26733398438,450,193,2020-12-02T00:00:00
SE,Västra Götaland,44986,2606.552734375,1014,581,2020-12-02T00:00:00
SE,Stockholm,80463,3384.94995117188,2774,1165,2020-12-02T00:00:00
