country,nuts_3,cases,cases/100k pop.,deaths,intensive_care,datetime
SE,Gotland,1623,2719.23071289063,17,15,2020-12-07T00:00:00
SE,Blekinge,2539,1590.79235839844,23,13,2020-12-07T00:00:00
SE,Jämtland Härjedalen,3211,2454.70532226563,69,32,2020-12-07T00:00:00
SE,Kalmar,3832,1561.23950195313,83,39,2020-12-07T00:00:00
SE,Värmland,4083,1445.74987792969,95,46,2020-12-07T00:00:00
SE,Västerbotten,5313,1955.20654296875,58,49,2020-12-07T00:00:00
SE,Kronoberg,5901,2928.98657226563,154,41,2020-12-07T00:00:00
SE,Norrbotten,5947,2377.91552734375,107,86,2020-12-07T00:00:00
SE,Västernorrland,6511,2653.79248046875,158,68,2020-12-07T00:00:00
SE,Sörmland,6559,2204.40942382813,284,170,2020-12-07T00:00:00
SE,Dalarna,7147,2481.89013671875,201,81,2020-12-07T00:00:00
SE,Halland,7771,2327.7060546875,112,57,2020-12-07T00:00:00
SE,Gävleborg,8852,3080.220703125,207,96,2020-12-07T00:00:00
SE,Västmanland,9997,3624.13671875,203,71,2020-12-07T00:00:00
SE,Östergötland,10125,2175.10400390625,309,143,2020-12-07T00:00:00
SE,Örebro,10687,3506.17602539063,199,104,2020-12-07T00:00:00
SE,Jönköping,12911,3550.88989257813,250,145,2020-12-07T00:00:00
SE,Uppsala,12959,3377.263671875,323,202,2020-12-07T00:00:00
SE,Skåne,36469,2646.84887695313,476,212,2020-12-07T00:00:00
SE,Västra Götaland,48234,2794.74658203125,1038,590,2020-12-07T00:00:00
SE,Stockholm,87061,3662.51708984375,2834,1199,2020-12-07T00:00:00
